1587.850000,3.0070E-008,1587.850000,3.0070E-008,1587.850000,3.0070E-008
1587.900000,4.1130E-008,1587.900000,4.1130E-008,1587.900000,4.1130E-008
1587.950000,5.2510E-008,1587.950000,5.2510E-008,1587.950000,5.2510E-008
1588.000000,2.9450E-008,1588.000000,2.9450E-008,1588.000000,2.9450E-008
1588.050000,4.2850E-008,1588.050000,4.2850E-008,1588.050000,4.2850E-008
1588.100000,6.3940E-008,1588.100000,6.3940E-008,1588.100000,6.3940E-008
1588.150000,4.4120E-008,1588.150000,4.4120E-008,1588.150000,4.4120E-008
1588.200000,4.2110E-008,1588.200000,4.2110E-008,1588.200000,4.2110E-008
1588.250000,4.2260E-008,1588.250000,4.2260E-008,1588.250000,4.2260E-008
1588.300000,4.2480E-008,1588.300000,4.2480E-008,1588.300000,4.2480E-008
1588.350000,-2.7650E-008,1588.350000,-2.7650E-008,1588.350000,-2.7650E-008
1588.400000,6.5620E-008,1588.400000,6.5620E-008,1588.400000,6.5620E-008
1588.450000,4.6530E-008,1588.450000,4.6530E-008,1588.450000,4.6530E-008
1588.500000,8.1870E-009,1588.500000,8.1870E-009,1588.500000,8.1870E-009
1588.550000,7.2010E-008,1588.550000,7.2010E-008,1588.550000,7.2010E-008
1588.600000,2.9080E-008,1588.600000,2.9080E-008,1588.600000,2.9080E-008
1588.650000,4.0030E-008,1588.650000,4.0030E-008,1588.650000,4.0030E-008
1588.700000,3.0910E-008,1588.700000,3.0910E-008,1588.700000,3.0910E-008
1588.750000,-2.0640E-008,1588.750000,-2.0640E-008,1588.750000,-2.0640E-008
1588.800000,1.2570E-008,1588.800000,1.2570E-008,1588.800000,1.2570E-008
1588.850000,6.9890E-008,1588.850000,6.9890E-008,1588.850000,6.9890E-008
1588.900000,-2.0190E-008,1588.900000,-2.0190E-008,1588.900000,-2.0190E-008
1588.950000,3.5770E-009,1588.950000,3.5770E-009,1588.950000,3.5770E-009
1589.000000,1.0220E-008,1589.000000,1.0220E-008,1589.000000,1.0220E-008
1589.050000,4.4740E-008,1589.050000,4.4740E-008,1589.050000,4.4740E-008
1589.100000,2.4330E-008,1589.100000,2.4330E-008,1589.100000,2.4330E-008
1589.150000,2.4060E-008,1589.150000,2.4060E-008,1589.150000,2.4060E-008
1589.200000,6.7130E-008,1589.200000,6.7130E-008,1589.200000,6.7130E-008
1589.250000,6.0320E-008,1589.250000,6.0320E-008,1589.250000,6.0320E-008
1589.300000,7.1770E-008,1589.300000,7.1770E-008,1589.300000,7.1770E-008
1589.350000,-8.9350E-009,1589.350000,-8.9350E-009,1589.350000,-8.9350E-009
1589.400000,6.0720E-008,1589.400000,6.0720E-008,1589.400000,6.0720E-008
1589.450000,4.2640E-008,1589.450000,4.2640E-008,1589.450000,4.2640E-008
1589.500000,3.5490E-008,1589.500000,3.5490E-008,1589.500000,3.5490E-008
1589.550000,2.9580E-008,1589.550000,2.9580E-008,1589.550000,2.9580E-008
1589.600000,-2.1430E-008,1589.600000,-2.1430E-008,1589.600000,-2.1430E-008
1589.650000,2.9150E-008,1589.650000,2.9150E-008,1589.650000,2.9150E-008
1589.700000,5.3730E-008,1589.700000,5.3730E-008,1589.700000,5.3730E-008
1589.750000,4.6530E-008,1589.750000,4.6530E-008,1589.750000,4.6530E-008
1589.800000,2.8360E-008,1589.800000,2.8360E-008,1589.800000,2.8360E-008
1589.850000,1.7970E-008,1589.850000,1.7970E-008,1589.850000,1.7970E-008
1589.900000,5.6450E-008,1589.900000,5.6450E-008,1589.900000,5.6450E-008
1589.950000,4.9560E-008,1589.950000,4.9560E-008,1589.950000,4.9560E-008
1590.000000,-6.6850E-009,1590.000000,-6.6850E-009,1590.000000,-6.6850E-009
1590.050000,4.2950E-009,1590.050000,4.2950E-009,1590.050000,4.2950E-009
1590.100000,2.6240E-008,1590.100000,2.6240E-008,1590.100000,2.6240E-008
1590.150000,-3.6970E-009,1590.150000,-3.6970E-009,1590.150000,-3.6970E-009
1590.200000,1.1790E-007,1590.200000,1.1790E-007,1590.200000,1.1790E-007
1590.250000,4.1680E-009,1590.250000,4.1680E-009,1590.250000,4.1680E-009
1590.300000,-1.0920E-008,1590.300000,-1.0920E-008,1590.300000,-1.0920E-008
1590.350000,3.2660E-008,1590.350000,3.2660E-008,1590.350000,3.2660E-008
1590.400000,-1.2680E-008,1590.400000,-1.2680E-008,1590.400000,-1.2680E-008
1590.450000,5.2380E-008,1590.450000,5.2380E-008,1590.450000,5.2380E-008
1590.500000,7.0040E-009,1590.500000,7.0040E-009,1590.500000,7.0040E-009
1590.550000,-1.8710E-009,1590.550000,-1.8710E-009,1590.550000,-1.8710E-009
1590.600000,6.3580E-008,1590.600000,6.3580E-008,1590.600000,6.3580E-008
1590.650000,6.9590E-009,1590.650000,6.9590E-009,1590.650000,6.9590E-009
1590.700000,3.3540E-008,1590.700000,3.3540E-008,1590.700000,3.3540E-008
1590.750000,4.2860E-008,1590.750000,4.2860E-008,1590.750000,4.2860E-008
1590.800000,1.2320E-009,1590.800000,1.2320E-009,1590.800000,1.2320E-009
1590.850000,3.3620E-008,1590.850000,3.3620E-008,1590.850000,3.3620E-008
1590.900000,5.3010E-008,1590.900000,5.3010E-008,1590.900000,5.3010E-008
1590.950000,9.2460E-008,1590.950000,9.2460E-008,1590.950000,9.2460E-008
1591.000000,-2.0560E-008,1591.000000,-2.0560E-008,1591.000000,-2.0560E-008
1591.050000,1.3200E-008,1591.050000,1.3200E-008,1591.050000,1.3200E-008
1591.100000,5.6810E-009,1591.100000,5.6810E-009,1591.100000,5.6810E-009
1591.150000,6.5070E-008,1591.150000,6.5070E-008,1591.150000,6.5070E-008
1591.200000,1.3800E-008,1591.200000,1.3800E-008,1591.200000,1.3800E-008
1591.250000,2.0240E-008,1591.250000,2.0240E-008,1591.250000,2.0240E-008
1591.300000,-1.2220E-008,1591.300000,-1.2220E-008,1591.300000,-1.2220E-008
1591.350000,-3.1730E-008,1591.350000,-3.1730E-008,1591.350000,-3.1730E-008
1591.400000,2.0740E-008,1591.400000,2.0740E-008,1591.400000,2.0740E-008
1591.450000,5.9390E-010,1591.450000,5.9390E-010,1591.450000,5.9390E-010
1591.500000,-3.3620E-011,1591.500000,-3.3620E-011,1591.500000,-3.3620E-011
1591.550000,1.5680E-008,1591.550000,1.5680E-008,1591.550000,1.5680E-008
1591.600000,1.5460E-008,1591.600000,1.5460E-008,1591.600000,1.5460E-008
1591.650000,-2.6430E-008,1591.650000,-2.6430E-008,1591.650000,-2.6430E-008
1591.700000,7.4640E-008,1591.700000,7.4640E-008,1591.700000,7.4640E-008
1591.750000,3.1090E-008,1591.750000,3.1090E-008,1591.750000,3.1090E-008
1591.800000,3.6830E-008,1591.800000,3.6830E-008,1591.800000,3.6830E-008
1591.850000,2.6290E-008,1591.850000,2.6290E-008,1591.850000,2.6290E-008
1591.900000,1.2770E-008,1591.900000,1.2770E-008,1591.900000,1.2770E-008
1591.950000,-1.8490E-008,1591.950000,-1.8490E-008,1591.950000,-1.8490E-008
1592.000000,1.0270E-008,1592.000000,1.0270E-008,1592.000000,1.0270E-008
1592.050000,2.9030E-008,1592.050000,2.9030E-008,1592.050000,2.9030E-008
1592.100000,1.8200E-008,1592.100000,1.8200E-008,1592.100000,1.8200E-008
1592.150000,8.3000E-008,1592.150000,8.3000E-008,1592.150000,8.3000E-008
1592.200000,1.8470E-008,1592.200000,1.8470E-008,1592.200000,1.8470E-008
1592.250000,6.4020E-008,1592.250000,6.4020E-008,1592.250000,6.4020E-008
1592.300000,1.2810E-008,1592.300000,1.2810E-008,1592.300000,1.2810E-008
1592.350000,9.9160E-008,1592.350000,9.9160E-008,1592.350000,9.9160E-008
1592.400000,3.9220E-009,1592.400000,3.9220E-009,1592.400000,3.9220E-009
1592.450000,5.2060E-008,1592.450000,5.2060E-008,1592.450000,5.2060E-008
1592.500000,-1.7780E-008,1592.500000,-1.7780E-008,1592.500000,-1.7780E-008
1592.550000,4.9280E-008,1592.550000,4.9280E-008,1592.550000,4.9280E-008
1592.600000,4.0430E-008,1592.600000,4.0430E-008,1592.600000,4.0430E-008
1592.650000,6.3310E-009,1592.650000,6.3310E-009,1592.650000,6.3310E-009
1592.700000,-1.5470E-009,1592.700000,-1.5470E-009,1592.700000,-1.5470E-009
1592.750000,-5.0590E-009,1592.750000,-5.0590E-009,1592.750000,-5.0590E-009
1592.800000,9.3410E-008,1592.800000,9.3410E-008,1592.800000,9.3410E-008
1592.850000,-1.8050E-008,1592.850000,-1.8050E-008,1592.850000,-1.8050E-008
1592.900000,1.0240E-008,1592.900000,1.0240E-008,1592.900000,1.0240E-008
1592.950000,-9.9050E-009,1592.950000,-9.9050E-009,1592.950000,-9.9050E-009
1593.000000,4.9770E-008,1593.000000,4.9770E-008,1593.000000,4.9770E-008
1593.050000,-2.8740E-009,1593.050000,-2.8740E-009,1593.050000,-2.8740E-009
1593.100000,5.0750E-008,1593.100000,5.0750E-008,1593.100000,5.0750E-008
1593.150000,2.8530E-008,1593.150000,2.8530E-008,1593.150000,2.8530E-008
1593.200000,5.7420E-008,1593.200000,5.7420E-008,1593.200000,5.7420E-008
1593.250000,6.6930E-008,1593.250000,6.6930E-008,1593.250000,6.6930E-008
1593.300000,5.0470E-008,1593.300000,5.0470E-008,1593.300000,5.0470E-008
1593.350000,1.2570E-009,1593.350000,1.2570E-009,1593.350000,1.2570E-009
1593.400000,4.1270E-008,1593.400000,4.1270E-008,1593.400000,4.1270E-008
1593.450000,2.6480E-008,1593.450000,2.6480E-008,1593.450000,2.6480E-008
1593.500000,5.2450E-008,1593.500000,5.2450E-008,1593.500000,5.2450E-008
1593.550000,8.3950E-009,1593.550000,8.3950E-009,1593.550000,8.3950E-009
1593.600000,6.2490E-008,1593.600000,6.2490E-008,1593.600000,6.2490E-008
1593.650000,-3.9900E-009,1593.650000,-3.9900E-009,1593.650000,-3.9900E-009
1593.700000,3.2890E-008,1593.700000,3.2890E-008,1593.700000,3.2890E-008
1593.750000,7.9580E-009,1593.750000,7.9580E-009,1593.750000,7.9580E-009
1593.800000,2.4760E-008,1593.800000,2.4760E-008,1593.800000,2.4760E-008
1593.850000,3.0010E-008,1593.850000,3.0010E-008,1593.850000,3.0010E-008
1593.900000,-1.5500E-008,1593.900000,-1.5500E-008,1593.900000,-1.5500E-008
1593.950000,2.3750E-008,1593.950000,2.3750E-008,1593.950000,2.3750E-008
1594.000000,1.2420E-008,1594.000000,1.2420E-008,1594.000000,1.2420E-008
1594.050000,2.9280E-008,1594.050000,2.9280E-008,1594.050000,2.9280E-008
1594.100000,2.2520E-008,1594.100000,2.2520E-008,1594.100000,2.2520E-008
1594.150000,8.5250E-009,1594.150000,8.5250E-009,1594.150000,8.5250E-009
1594.200000,2.1040E-008,1594.200000,2.1040E-008,1594.200000,2.1040E-008
1594.250000,-2.5620E-008,1594.250000,-2.5620E-008,1594.250000,-2.5620E-008
1594.300000,9.5740E-008,1594.300000,9.5740E-008,1594.300000,9.5740E-008
1594.350000,5.6310E-008,1594.350000,5.6310E-008,1594.350000,5.6310E-008
1594.400000,-6.4860E-009,1594.400000,-6.4860E-009,1594.400000,-6.4860E-009
1594.450000,3.9160E-008,1594.450000,3.9160E-008,1594.450000,3.9160E-008
1594.500000,6.3580E-008,1594.500000,6.3580E-008,1594.500000,6.3580E-008
1594.550000,2.8610E-008,1594.550000,2.8610E-008,1594.550000,2.8610E-008
1594.600000,1.7800E-008,1594.600000,1.7800E-008,1594.600000,1.7800E-008
1594.650000,4.3620E-009,1594.650000,4.3620E-009,1594.650000,4.3620E-009
1594.700000,5.4450E-008,1594.700000,5.4450E-008,1594.700000,5.4450E-008
1594.750000,1.4450E-008,1594.750000,1.4450E-008,1594.750000,1.4450E-008
1594.800000,8.2960E-009,1594.800000,8.2960E-009,1594.800000,8.2960E-009
1594.850000,2.0460E-008,1594.850000,2.0460E-008,1594.850000,2.0460E-008
1594.900000,5.5600E-008,1594.900000,5.5600E-008,1594.900000,5.5600E-008
1594.950000,3.0770E-008,1594.950000,3.0770E-008,1594.950000,3.0770E-008
1595.000000,9.0820E-008,1595.000000,9.0820E-008,1595.000000,9.0820E-008
1595.050000,4.6070E-008,1595.050000,4.6070E-008,1595.050000,4.6070E-008
1595.100000,-1.1110E-008,1595.100000,-1.1110E-008,1595.100000,-1.1110E-008
1595.150000,1.1620E-008,1595.150000,1.1620E-008,1595.150000,1.1620E-008
1595.200000,7.0010E-008,1595.200000,7.0010E-008,1595.200000,7.0010E-008
1595.250000,1.9630E-008,1595.250000,1.9630E-008,1595.250000,1.9630E-008
1595.300000,9.3540E-009,1595.300000,9.3540E-009,1595.300000,9.3540E-009
1595.350000,3.2200E-008,1595.350000,3.2200E-008,1595.350000,3.2200E-008
1595.400000,6.0680E-008,1595.400000,6.0680E-008,1595.400000,6.0680E-008
1595.450000,8.1240E-010,1595.450000,8.1240E-010,1595.450000,8.1240E-010
1595.500000,1.5650E-008,1595.500000,1.5650E-008,1595.500000,1.5650E-008
1595.550000,-1.6130E-008,1595.550000,-1.6130E-008,1595.550000,-1.6130E-008
1595.600000,-9.8730E-009,1595.600000,-9.8730E-009,1595.600000,-9.8730E-009
1595.650000,2.8170E-008,1595.650000,2.8170E-008,1595.650000,2.8170E-008
1595.700000,1.3800E-008,1595.700000,1.3800E-008,1595.700000,1.3800E-008
1595.750000,5.0530E-008,1595.750000,5.0530E-008,1595.750000,5.0530E-008
1595.800000,1.3870E-008,1595.800000,1.3870E-008,1595.800000,1.3870E-008
1595.850000,5.0130E-008,1595.850000,5.0130E-008,1595.850000,5.0130E-008
1595.900000,-2.0100E-009,1595.900000,-2.0100E-009,1595.900000,-2.0100E-009
1595.950000,4.1770E-008,1595.950000,4.1770E-008,1595.950000,4.1770E-008
1596.000000,1.7540E-008,1596.000000,1.7540E-008,1596.000000,1.7540E-008
1596.050000,3.1750E-008,1596.050000,3.1750E-008,1596.050000,3.1750E-008
1596.100000,3.0680E-008,1596.100000,3.0680E-008,1596.100000,3.0680E-008
1596.150000,2.0430E-009,1596.150000,2.0430E-009,1596.150000,2.0430E-009
1596.200000,1.9770E-008,1596.200000,1.9770E-008,1596.200000,1.9770E-008
1596.250000,1.6660E-008,1596.250000,1.6660E-008,1596.250000,1.6660E-008
1596.300000,3.4530E-008,1596.300000,3.4530E-008,1596.300000,3.4530E-008
1596.350000,1.2380E-008,1596.350000,1.2380E-008,1596.350000,1.2380E-008
1596.400000,-7.5970E-009,1596.400000,-7.5970E-009,1596.400000,-7.5970E-009
1596.450000,-3.0010E-008,1596.450000,-3.0010E-008,1596.450000,-3.0010E-008
1596.500000,5.2070E-008,1596.500000,5.2070E-008,1596.500000,5.2070E-008
1596.550000,-1.1410E-008,1596.550000,-1.1410E-008,1596.550000,-1.1410E-008
1596.600000,4.4590E-008,1596.600000,4.4590E-008,1596.600000,4.4590E-008
1596.650000,3.0030E-008,1596.650000,3.0030E-008,1596.650000,3.0030E-008
1596.700000,2.5860E-008,1596.700000,2.5860E-008,1596.700000,2.5860E-008
1596.750000,-2.3480E-008,1596.750000,-2.3480E-008,1596.750000,-2.3480E-008
1596.800000,4.7700E-008,1596.800000,4.7700E-008,1596.800000,4.7700E-008
1596.850000,1.2830E-008,1596.850000,1.2830E-008,1596.850000,1.2830E-008
1596.900000,6.4740E-008,1596.900000,6.4740E-008,1596.900000,6.4740E-008
1596.950000,3.7380E-008,1596.950000,3.7380E-008,1596.950000,3.7380E-008
1597.000000,4.6400E-008,1597.000000,4.6400E-008,1597.000000,4.6400E-008
1597.050000,-1.4260E-008,1597.050000,-1.4260E-008,1597.050000,-1.4260E-008
1597.100000,6.3590E-009,1597.100000,6.3590E-009,1597.100000,6.3590E-009
1597.150000,5.2640E-008,1597.150000,5.2640E-008,1597.150000,5.2640E-008
1597.200000,5.0310E-008,1597.200000,5.0310E-008,1597.200000,5.0310E-008
1597.250000,3.6300E-008,1597.250000,3.6300E-008,1597.250000,3.6300E-008
1597.300000,3.8980E-008,1597.300000,3.8980E-008,1597.300000,3.8980E-008
1597.350000,4.7280E-008,1597.350000,4.7280E-008,1597.350000,4.7280E-008
1597.400000,3.0330E-008,1597.400000,3.0330E-008,1597.400000,3.0330E-008
1597.450000,3.2950E-008,1597.450000,3.2950E-008,1597.450000,3.2950E-008
1597.500000,3.1650E-008,1597.500000,3.1650E-008,1597.500000,3.1650E-008
1597.550000,2.1980E-008,1597.550000,2.1980E-008,1597.550000,2.1980E-008
1597.600000,1.2190E-008,1597.600000,1.2190E-008,1597.600000,1.2190E-008
1597.650000,3.1000E-008,1597.650000,3.1000E-008,1597.650000,3.1000E-008
1597.700000,2.6060E-009,1597.700000,2.6060E-009,1597.700000,2.6060E-009
1597.750000,1.5180E-008,1597.750000,1.5180E-008,1597.750000,1.5180E-008
1597.800000,6.4880E-009,1597.800000,6.4880E-009,1597.800000,6.4880E-009
1597.850000,-9.2970E-009,1597.850000,-9.2970E-009,1597.850000,-9.2970E-009
1597.900000,2.3240E-008,1597.900000,2.3240E-008,1597.900000,2.3240E-008
1597.950000,2.9110E-009,1597.950000,2.9110E-009,1597.950000,2.9110E-009
1598.000000,2.9160E-008,1598.000000,2.9160E-008,1598.000000,2.9160E-008
1598.050000,8.3430E-008,1598.050000,8.3430E-008,1598.050000,8.3430E-008
1598.100000,-2.5370E-008,1598.100000,-2.5370E-008,1598.100000,-2.5370E-008
1598.150000,-1.0700E-009,1598.150000,-1.0700E-009,1598.150000,-1.0700E-009
1598.200000,3.2870E-008,1598.200000,3.2870E-008,1598.200000,3.2870E-008
1598.250000,7.0250E-008,1598.250000,7.0250E-008,1598.250000,7.0250E-008
1598.300000,1.5950E-008,1598.300000,1.5950E-008,1598.300000,1.5950E-008
1598.350000,2.3900E-008,1598.350000,2.3900E-008,1598.350000,2.3900E-008
1598.400000,1.5670E-008,1598.400000,1.5670E-008,1598.400000,1.5670E-008
1598.450000,7.4810E-009,1598.450000,7.4810E-009,1598.450000,7.4810E-009
1598.500000,3.9430E-008,1598.500000,3.9430E-008,1598.500000,3.9430E-008
1598.550000,8.2370E-009,1598.550000,8.2370E-009,1598.550000,8.2370E-009
1598.600000,2.7460E-008,1598.600000,2.7460E-008,1598.600000,2.7460E-008
1598.650000,-4.6440E-009,1598.650000,-4.6440E-009,1598.650000,-4.6440E-009
1598.700000,3.0290E-008,1598.700000,3.0290E-008,1598.700000,3.0290E-008
1598.750000,3.6630E-009,1598.750000,3.6630E-009,1598.750000,3.6630E-009
1598.800000,-1.2780E-008,1598.800000,-1.2780E-008,1598.800000,-1.2780E-008
1598.850000,2.5450E-008,1598.850000,2.5450E-008,1598.850000,2.5450E-008
1598.900000,2.5180E-008,1598.900000,2.5180E-008,1598.900000,2.5180E-008
1598.950000,9.5870E-008,1598.950000,9.5870E-008,1598.950000,9.5870E-008
1599.000000,7.0330E-008,1599.000000,7.0330E-008,1599.000000,7.0330E-008
1599.050000,3.2820E-008,1599.050000,3.2820E-008,1599.050000,3.2820E-008
1599.100000,2.2590E-008,1599.100000,2.2590E-008,1599.100000,2.2590E-008
1599.150000,1.3330E-008,1599.150000,1.3330E-008,1599.150000,1.3330E-008
1599.200000,-2.1270E-008,1599.200000,-2.1270E-008,1599.200000,-2.1270E-008
1599.250000,2.5290E-008,1599.250000,2.5290E-008,1599.250000,2.5290E-008
1599.300000,2.6060E-008,1599.300000,2.6060E-008,1599.300000,2.6060E-008
1599.350000,9.2100E-009,1599.350000,9.2100E-009,1599.350000,9.2100E-009
1599.400000,-4.9820E-009,1599.400000,-4.9820E-009,1599.400000,-4.9820E-009
1599.450000,3.0140E-008,1599.450000,3.0140E-008,1599.450000,3.0140E-008
1599.500000,2.3160E-008,1599.500000,2.3160E-008,1599.500000,2.3160E-008
1599.550000,2.0970E-008,1599.550000,2.0970E-008,1599.550000,2.0970E-008
1599.600000,3.2390E-008,1599.600000,3.2390E-008,1599.600000,3.2390E-008
1599.650000,3.1290E-008,1599.650000,3.1290E-008,1599.650000,3.1290E-008
1599.700000,-6.5370E-010,1599.700000,-6.5370E-010,1599.700000,-6.5370E-010
1599.750000,1.9910E-008,1599.750000,1.9910E-008,1599.750000,1.9910E-008
1599.800000,7.2340E-008,1599.800000,7.2340E-008,1599.800000,7.2340E-008
1599.850000,5.6240E-009,1599.850000,5.6240E-009,1599.850000,5.6240E-009
1599.900000,1.8770E-008,1599.900000,1.8770E-008,1599.900000,1.8770E-008
1599.950000,1.3830E-008,1599.950000,1.3830E-008,1599.950000,1.3830E-008
1600.000000,-6.9660E-009,1600.000000,-6.9660E-009,1600.000000,-6.9660E-009
1600.050000,-2.4700E-008,1600.050000,-2.4700E-008,1600.050000,-2.4700E-008
1600.100000,2.3770E-008,1600.100000,2.3770E-008,1600.100000,2.3770E-008
1600.150000,2.1450E-008,1600.150000,2.1450E-008,1600.150000,2.1450E-008
1600.200000,9.2430E-010,1600.200000,9.2430E-010,1600.200000,9.2430E-010
1600.250000,6.8890E-008,1600.250000,6.8890E-008,1600.250000,6.8890E-008
1600.300000,1.2950E-008,1600.300000,1.2950E-008,1600.300000,1.2950E-008
1600.350000,2.1130E-008,1600.350000,2.1130E-008,1600.350000,2.1130E-008
1600.400000,1.4820E-008,1600.400000,1.4820E-008,1600.400000,1.4820E-008
1600.450000,-3.4340E-009,1600.450000,-3.4340E-009,1600.450000,-3.4340E-009
1600.500000,3.6490E-008,1600.500000,3.6490E-008,1600.500000,3.6490E-008
1600.550000,2.8940E-009,1600.550000,2.8940E-009,1600.550000,2.8940E-009
1600.600000,6.1470E-008,1600.600000,6.1470E-008,1600.600000,6.1470E-008
1600.650000,4.5360E-008,1600.650000,4.5360E-008,1600.650000,4.5360E-008
1600.700000,8.4120E-009,1600.700000,8.4120E-009,1600.700000,8.4120E-009
1600.750000,-1.3750E-008,1600.750000,-1.3750E-008,1600.750000,-1.3750E-008
1600.800000,-1.5070E-008,1600.800000,-1.5070E-008,1600.800000,-1.5070E-008
1600.850000,5.7170E-008,1600.850000,5.7170E-008,1600.850000,5.7170E-008
1600.900000,-1.2030E-008,1600.900000,-1.2030E-008,1600.900000,-1.2030E-008
1600.950000,1.6130E-008,1600.950000,1.6130E-008,1600.950000,1.6130E-008
1601.000000,-1.7900E-008,1601.000000,-1.7900E-008,1601.000000,-1.7900E-008
1601.050000,-6.8630E-010,1601.050000,-6.8630E-010,1601.050000,-6.8630E-010
1601.100000,1.8390E-008,1601.100000,1.8390E-008,1601.100000,1.8390E-008
1601.150000,6.3980E-008,1601.150000,6.3980E-008,1601.150000,6.3980E-008
1601.200000,4.3130E-008,1601.200000,4.3130E-008,1601.200000,4.3130E-008
1601.250000,6.3410E-008,1601.250000,6.3410E-008,1601.250000,6.3410E-008
1601.300000,1.5200E-008,1601.300000,1.5200E-008,1601.300000,1.5200E-008
1601.350000,7.9880E-009,1601.350000,7.9880E-009,1601.350000,7.9880E-009
1601.400000,-1.5950E-008,1601.400000,-1.5950E-008,1601.400000,-1.5950E-008
1601.450000,-1.8110E-008,1601.450000,-1.8110E-008,1601.450000,-1.8110E-008
1601.500000,2.8080E-008,1601.500000,2.8080E-008,1601.500000,2.8080E-008
1601.550000,5.4020E-008,1601.550000,5.4020E-008,1601.550000,5.4020E-008
1601.600000,3.0170E-008,1601.600000,3.0170E-008,1601.600000,3.0170E-008
1601.650000,4.1640E-008,1601.650000,4.1640E-008,1601.650000,4.1640E-008
1601.700000,-1.2500E-008,1601.700000,-1.2500E-008,1601.700000,-1.2500E-008
1601.750000,9.1800E-009,1601.750000,9.1800E-009,1601.750000,9.1800E-009
1601.800000,4.9910E-008,1601.800000,4.9910E-008,1601.800000,4.9910E-008
1601.850000,4.9930E-008,1601.850000,4.9930E-008,1601.850000,4.9930E-008
1601.900000,3.6770E-008,1601.900000,3.6770E-008,1601.900000,3.6770E-008
1601.950000,8.2040E-009,1601.950000,8.2040E-009,1601.950000,8.2040E-009
1602.000000,5.1700E-009,1602.000000,5.1700E-009,1602.000000,5.1700E-009
1602.050000,3.9270E-008,1602.050000,3.9270E-008,1602.050000,3.9270E-008
1602.100000,2.1730E-008,1602.100000,2.1730E-008,1602.100000,2.1730E-008
1602.150000,3.4120E-008,1602.150000,3.4120E-008,1602.150000,3.4120E-008
1602.200000,4.6030E-008,1602.200000,4.6030E-008,1602.200000,4.6030E-008
1602.250000,1.7640E-008,1602.250000,1.7640E-008,1602.250000,1.7640E-008
1602.300000,2.1130E-008,1602.300000,2.1130E-008,1602.300000,2.1130E-008
1602.350000,6.6260E-008,1602.350000,6.6260E-008,1602.350000,6.6260E-008
1602.400000,1.0640E-008,1602.400000,1.0640E-008,1602.400000,1.0640E-008
1602.450000,3.9300E-008,1602.450000,3.9300E-008,1602.450000,3.9300E-008
1602.500000,2.6390E-008,1602.500000,2.6390E-008,1602.500000,2.6390E-008
1602.550000,-3.9340E-010,1602.550000,-3.9340E-010,1602.550000,-3.9340E-010
1602.600000,6.9710E-008,1602.600000,6.9710E-008,1602.600000,6.9710E-008
1602.650000,-1.6740E-008,1602.650000,-1.6740E-008,1602.650000,-1.6740E-008
1602.700000,5.4340E-008,1602.700000,5.4340E-008,1602.700000,5.4340E-008
1602.750000,5.7950E-008,1602.750000,5.7950E-008,1602.750000,5.7950E-008
1602.800000,-2.5350E-008,1602.800000,-2.5350E-008,1602.800000,-2.5350E-008
1602.850000,5.1460E-008,1602.850000,5.1460E-008,1602.850000,5.1460E-008
1602.900000,2.0200E-008,1602.900000,2.0200E-008,1602.900000,2.0200E-008
1602.950000,6.3340E-009,1602.950000,6.3340E-009,1602.950000,6.3340E-009
1603.000000,3.1580E-008,1603.000000,3.1580E-008,1603.000000,3.1580E-008
1603.050000,-1.0600E-008,1603.050000,-1.0600E-008,1603.050000,-1.0600E-008
1603.100000,6.3160E-008,1603.100000,6.3160E-008,1603.100000,6.3160E-008
1603.150000,5.0820E-008,1603.150000,5.0820E-008,1603.150000,5.0820E-008
1603.200000,9.9900E-009,1603.200000,9.9900E-009,1603.200000,9.9900E-009
1603.250000,2.6860E-008,1603.250000,2.6860E-008,1603.250000,2.6860E-008
1603.300000,5.4610E-009,1603.300000,5.4610E-009,1603.300000,5.4610E-009
1603.350000,-1.8310E-008,1603.350000,-1.8310E-008,1603.350000,-1.8310E-008
1603.400000,1.0840E-008,1603.400000,1.0840E-008,1603.400000,1.0840E-008
1603.450000,3.0420E-008,1603.450000,3.0420E-008,1603.450000,3.0420E-008
1603.500000,-3.7820E-008,1603.500000,-3.7820E-008,1603.500000,-3.7820E-008
1603.550000,-4.4010E-008,1603.550000,-4.4010E-008,1603.550000,-4.4010E-008
1603.600000,-4.6260E-008,1603.600000,-4.6260E-008,1603.600000,-4.6260E-008
1603.650000,4.8260E-008,1603.650000,4.8260E-008,1603.650000,4.8260E-008
1603.700000,5.9840E-008,1603.700000,5.9840E-008,1603.700000,5.9840E-008
1603.750000,-1.3970E-008,1603.750000,-1.3970E-008,1603.750000,-1.3970E-008
1603.800000,1.7030E-008,1603.800000,1.7030E-008,1603.800000,1.7030E-008
1603.850000,7.5910E-008,1603.850000,7.5910E-008,1603.850000,7.5910E-008
1603.900000,-1.7590E-008,1603.900000,-1.7590E-008,1603.900000,-1.7590E-008
1603.950000,2.4910E-009,1603.950000,2.4910E-009,1603.950000,2.4910E-009
1604.000000,2.2500E-008,1604.000000,2.2500E-008,1604.000000,2.2500E-008
1604.050000,4.1290E-008,1604.050000,4.1290E-008,1604.050000,4.1290E-008
1604.100000,-4.6890E-009,1604.100000,-4.6890E-009,1604.100000,-4.6890E-009
1604.150000,5.3200E-008,1604.150000,5.3200E-008,1604.150000,5.3200E-008
1604.200000,5.2470E-008,1604.200000,5.2470E-008,1604.200000,5.2470E-008
