1587.850000,3.9790E-009,1587.850000,3.9790E-009,1587.850000,3.9790E-009
1587.900000,5.9520E-008,1587.900000,5.9520E-008,1587.900000,5.9520E-008
1587.950000,2.2700E-008,1587.950000,2.2700E-008,1587.950000,2.2700E-008
1588.000000,2.6420E-008,1588.000000,2.6420E-008,1588.000000,2.6420E-008
1588.050000,3.8530E-008,1588.050000,3.8530E-008,1588.050000,3.8530E-008
1588.100000,6.4370E-008,1588.100000,6.4370E-008,1588.100000,6.4370E-008
1588.150000,6.1100E-008,1588.150000,6.1100E-008,1588.150000,6.1100E-008
1588.200000,4.6890E-008,1588.200000,4.6890E-008,1588.200000,4.6890E-008
1588.250000,5.6650E-008,1588.250000,5.6650E-008,1588.250000,5.6650E-008
1588.300000,3.3720E-008,1588.300000,3.3720E-008,1588.300000,3.3720E-008
1588.350000,4.2580E-008,1588.350000,4.2580E-008,1588.350000,4.2580E-008
1588.400000,3.9150E-008,1588.400000,3.9150E-008,1588.400000,3.9150E-008
1588.450000,3.1230E-008,1588.450000,3.1230E-008,1588.450000,3.1230E-008
1588.500000,1.7160E-008,1588.500000,1.7160E-008,1588.500000,1.7160E-008
1588.550000,3.0680E-008,1588.550000,3.0680E-008,1588.550000,3.0680E-008
1588.600000,3.9900E-008,1588.600000,3.9900E-008,1588.600000,3.9900E-008
1588.650000,6.0510E-008,1588.650000,6.0510E-008,1588.650000,6.0510E-008
1588.700000,2.9260E-008,1588.700000,2.9260E-008,1588.700000,2.9260E-008
1588.750000,1.0830E-007,1588.750000,1.0830E-007,1588.750000,1.0830E-007
1588.800000,1.7040E-008,1588.800000,1.7040E-008,1588.800000,1.7040E-008
1588.850000,1.0260E-008,1588.850000,1.0260E-008,1588.850000,1.0260E-008
1588.900000,1.7300E-008,1588.900000,1.7300E-008,1588.900000,1.7300E-008
1588.950000,3.8340E-008,1588.950000,3.8340E-008,1588.950000,3.8340E-008
1589.000000,3.1230E-008,1589.000000,3.1230E-008,1589.000000,3.1230E-008
1589.050000,-3.1240E-008,1589.050000,-3.1240E-008,1589.050000,-3.1240E-008
1589.100000,-2.2310E-008,1589.100000,-2.2310E-008,1589.100000,-2.2310E-008
1589.150000,2.5890E-008,1589.150000,2.5890E-008,1589.150000,2.5890E-008
1589.200000,2.0880E-008,1589.200000,2.0880E-008,1589.200000,2.0880E-008
1589.250000,1.5060E-008,1589.250000,1.5060E-008,1589.250000,1.5060E-008
1589.300000,1.3660E-008,1589.300000,1.3660E-008,1589.300000,1.3660E-008
1589.350000,5.3820E-008,1589.350000,5.3820E-008,1589.350000,5.3820E-008
1589.400000,1.0000E-009,1589.400000,1.0000E-009,1589.400000,1.0000E-009
1589.450000,7.2890E-008,1589.450000,7.2890E-008,1589.450000,7.2890E-008
1589.500000,-4.8720E-008,1589.500000,-4.8720E-008,1589.500000,-4.8720E-008
1589.550000,6.5040E-008,1589.550000,6.5040E-008,1589.550000,6.5040E-008
1589.600000,-1.5620E-008,1589.600000,-1.5620E-008,1589.600000,-1.5620E-008
1589.650000,-1.7800E-008,1589.650000,-1.7800E-008,1589.650000,-1.7800E-008
1589.700000,1.9440E-008,1589.700000,1.9440E-008,1589.700000,1.9440E-008
1589.750000,2.2150E-008,1589.750000,2.2150E-008,1589.750000,2.2150E-008
1589.800000,1.1240E-008,1589.800000,1.1240E-008,1589.800000,1.1240E-008
1589.850000,3.9240E-008,1589.850000,3.9240E-008,1589.850000,3.9240E-008
1589.900000,2.8110E-008,1589.900000,2.8110E-008,1589.900000,2.8110E-008
1589.950000,9.1660E-008,1589.950000,9.1660E-008,1589.950000,9.1660E-008
1590.000000,-1.3760E-008,1590.000000,-1.3760E-008,1590.000000,-1.3760E-008
1590.050000,1.8370E-008,1590.050000,1.8370E-008,1590.050000,1.8370E-008
1590.100000,4.7920E-008,1590.100000,4.7920E-008,1590.100000,4.7920E-008
1590.150000,2.4250E-008,1590.150000,2.4250E-008,1590.150000,2.4250E-008
1590.200000,-2.2010E-008,1590.200000,-2.2010E-008,1590.200000,-2.2010E-008
1590.250000,-1.7810E-009,1590.250000,-1.7810E-009,1590.250000,-1.7810E-009
1590.300000,4.1780E-008,1590.300000,4.1780E-008,1590.300000,4.1780E-008
1590.350000,4.7970E-008,1590.350000,4.7970E-008,1590.350000,4.7970E-008
1590.400000,2.8200E-008,1590.400000,2.8200E-008,1590.400000,2.8200E-008
1590.450000,3.1440E-008,1590.450000,3.1440E-008,1590.450000,3.1440E-008
1590.500000,1.1030E-008,1590.500000,1.1030E-008,1590.500000,1.1030E-008
1590.550000,2.1900E-008,1590.550000,2.1900E-008,1590.550000,2.1900E-008
1590.600000,2.8580E-008,1590.600000,2.8580E-008,1590.600000,2.8580E-008
1590.650000,2.5550E-008,1590.650000,2.5550E-008,1590.650000,2.5550E-008
1590.700000,2.8460E-009,1590.700000,2.8460E-009,1590.700000,2.8460E-009
1590.750000,2.3660E-008,1590.750000,2.3660E-008,1590.750000,2.3660E-008
1590.800000,4.2770E-008,1590.800000,4.2770E-008,1590.800000,4.2770E-008
1590.850000,2.8790E-008,1590.850000,2.8790E-008,1590.850000,2.8790E-008
1590.900000,-1.6000E-008,1590.900000,-1.6000E-008,1590.900000,-1.6000E-008
1590.950000,4.1590E-008,1590.950000,4.1590E-008,1590.950000,4.1590E-008
1591.000000,5.4940E-008,1591.000000,5.4940E-008,1591.000000,5.4940E-008
1591.050000,-5.0030E-008,1591.050000,-5.0030E-008,1591.050000,-5.0030E-008
1591.100000,-1.6240E-009,1591.100000,-1.6240E-009,1591.100000,-1.6240E-009
1591.150000,6.1570E-008,1591.150000,6.1570E-008,1591.150000,6.1570E-008
1591.200000,-1.2010E-008,1591.200000,-1.2010E-008,1591.200000,-1.2010E-008
1591.250000,4.2920E-008,1591.250000,4.2920E-008,1591.250000,4.2920E-008
1591.300000,3.8690E-008,1591.300000,3.8690E-008,1591.300000,3.8690E-008
1591.350000,3.6810E-008,1591.350000,3.6810E-008,1591.350000,3.6810E-008
1591.400000,-3.7370E-008,1591.400000,-3.7370E-008,1591.400000,-3.7370E-008
1591.450000,1.3670E-008,1591.450000,1.3670E-008,1591.450000,1.3670E-008
1591.500000,1.1980E-008,1591.500000,1.1980E-008,1591.500000,1.1980E-008
1591.550000,2.3100E-008,1591.550000,2.3100E-008,1591.550000,2.3100E-008
1591.600000,4.0310E-008,1591.600000,4.0310E-008,1591.600000,4.0310E-008
1591.650000,7.2910E-008,1591.650000,7.2910E-008,1591.650000,7.2910E-008
1591.700000,2.2330E-008,1591.700000,2.2330E-008,1591.700000,2.2330E-008
1591.750000,8.8520E-008,1591.750000,8.8520E-008,1591.750000,8.8520E-008
1591.800000,4.6280E-008,1591.800000,4.6280E-008,1591.800000,4.6280E-008
1591.850000,2.0160E-010,1591.850000,2.0160E-010,1591.850000,2.0160E-010
1591.900000,1.9950E-008,1591.900000,1.9950E-008,1591.900000,1.9950E-008
1591.950000,9.4460E-009,1591.950000,9.4460E-009,1591.950000,9.4460E-009
1592.000000,3.9790E-008,1592.000000,3.9790E-008,1592.000000,3.9790E-008
1592.050000,-1.7480E-009,1592.050000,-1.7480E-009,1592.050000,-1.7480E-009
1592.100000,3.2740E-008,1592.100000,3.2740E-008,1592.100000,3.2740E-008
1592.150000,6.0150E-008,1592.150000,6.0150E-008,1592.150000,6.0150E-008
1592.200000,-9.1220E-009,1592.200000,-9.1220E-009,1592.200000,-9.1220E-009
1592.250000,3.3700E-008,1592.250000,3.3700E-008,1592.250000,3.3700E-008
1592.300000,2.5740E-008,1592.300000,2.5740E-008,1592.300000,2.5740E-008
1592.350000,2.0270E-008,1592.350000,2.0270E-008,1592.350000,2.0270E-008
1592.400000,1.5980E-008,1592.400000,1.5980E-008,1592.400000,1.5980E-008
1592.450000,-1.4330E-009,1592.450000,-1.4330E-009,1592.450000,-1.4330E-009
1592.500000,6.7150E-008,1592.500000,6.7150E-008,1592.500000,6.7150E-008
1592.550000,7.7710E-008,1592.550000,7.7710E-008,1592.550000,7.7710E-008
1592.600000,-5.6720E-008,1592.600000,-5.6720E-008,1592.600000,-5.6720E-008
1592.650000,2.5750E-008,1592.650000,2.5750E-008,1592.650000,2.5750E-008
1592.700000,7.6680E-008,1592.700000,7.6680E-008,1592.700000,7.6680E-008
1592.750000,2.4740E-008,1592.750000,2.4740E-008,1592.750000,2.4740E-008
1592.800000,2.0170E-008,1592.800000,2.0170E-008,1592.800000,2.0170E-008
1592.850000,5.0860E-008,1592.850000,5.0860E-008,1592.850000,5.0860E-008
1592.900000,1.2670E-009,1592.900000,1.2670E-009,1592.900000,1.2670E-009
1592.950000,1.9560E-008,1592.950000,1.9560E-008,1592.950000,1.9560E-008
1593.000000,-1.9880E-008,1593.000000,-1.9880E-008,1593.000000,-1.9880E-008
1593.050000,4.4790E-008,1593.050000,4.4790E-008,1593.050000,4.4790E-008
1593.100000,3.6230E-008,1593.100000,3.6230E-008,1593.100000,3.6230E-008
1593.150000,2.7190E-008,1593.150000,2.7190E-008,1593.150000,2.7190E-008
1593.200000,1.7290E-009,1593.200000,1.7290E-009,1593.200000,1.7290E-009
1593.250000,2.5020E-008,1593.250000,2.5020E-008,1593.250000,2.5020E-008
1593.300000,2.8350E-008,1593.300000,2.8350E-008,1593.300000,2.8350E-008
1593.350000,6.2540E-009,1593.350000,6.2540E-009,1593.350000,6.2540E-009
1593.400000,1.9810E-008,1593.400000,1.9810E-008,1593.400000,1.9810E-008
1593.450000,-5.6780E-008,1593.450000,-5.6780E-008,1593.450000,-5.6780E-008
1593.500000,-7.0580E-009,1593.500000,-7.0580E-009,1593.500000,-7.0580E-009
1593.550000,-1.5430E-008,1593.550000,-1.5430E-008,1593.550000,-1.5430E-008
1593.600000,5.4860E-008,1593.600000,5.4860E-008,1593.600000,5.4860E-008
1593.650000,4.2250E-008,1593.650000,4.2250E-008,1593.650000,4.2250E-008
1593.700000,4.7940E-008,1593.700000,4.7940E-008,1593.700000,4.7940E-008
1593.750000,4.4160E-009,1593.750000,4.4160E-009,1593.750000,4.4160E-009
1593.800000,2.5270E-008,1593.800000,2.5270E-008,1593.800000,2.5270E-008
1593.850000,3.5020E-008,1593.850000,3.5020E-008,1593.850000,3.5020E-008
1593.900000,-3.3470E-008,1593.900000,-3.3470E-008,1593.900000,-3.3470E-008
1593.950000,2.7050E-008,1593.950000,2.7050E-008,1593.950000,2.7050E-008
1594.000000,3.3240E-008,1594.000000,3.3240E-008,1594.000000,3.3240E-008
1594.050000,2.5870E-009,1594.050000,2.5870E-009,1594.050000,2.5870E-009
1594.100000,4.1280E-008,1594.100000,4.1280E-008,1594.100000,4.1280E-008
1594.150000,-2.3480E-008,1594.150000,-2.3480E-008,1594.150000,-2.3480E-008
1594.200000,5.9220E-008,1594.200000,5.9220E-008,1594.200000,5.9220E-008
1594.250000,5.6440E-008,1594.250000,5.6440E-008,1594.250000,5.6440E-008
1594.300000,3.7780E-008,1594.300000,3.7780E-008,1594.300000,3.7780E-008
1594.350000,4.9040E-008,1594.350000,4.9040E-008,1594.350000,4.9040E-008
1594.400000,2.6500E-008,1594.400000,2.6500E-008,1594.400000,2.6500E-008
1594.450000,4.9490E-008,1594.450000,4.9490E-008,1594.450000,4.9490E-008
1594.500000,9.5270E-009,1594.500000,9.5270E-009,1594.500000,9.5270E-009
1594.550000,2.1750E-008,1594.550000,2.1750E-008,1594.550000,2.1750E-008
1594.600000,1.8520E-008,1594.600000,1.8520E-008,1594.600000,1.8520E-008
1594.650000,-1.0740E-008,1594.650000,-1.0740E-008,1594.650000,-1.0740E-008
1594.700000,6.0410E-008,1594.700000,6.0410E-008,1594.700000,6.0410E-008
1594.750000,2.3110E-008,1594.750000,2.3110E-008,1594.750000,2.3110E-008
1594.800000,4.5520E-008,1594.800000,4.5520E-008,1594.800000,4.5520E-008
1594.850000,1.0610E-007,1594.850000,1.0610E-007,1594.850000,1.0610E-007
1594.900000,2.9790E-008,1594.900000,2.9790E-008,1594.900000,2.9790E-008
1594.950000,-1.7920E-009,1594.950000,-1.7920E-009,1594.950000,-1.7920E-009
1595.000000,2.4940E-008,1595.000000,2.4940E-008,1595.000000,2.4940E-008
1595.050000,-4.7560E-009,1595.050000,-4.7560E-009,1595.050000,-4.7560E-009
1595.100000,7.5080E-008,1595.100000,7.5080E-008,1595.100000,7.5080E-008
1595.150000,5.5150E-008,1595.150000,5.5150E-008,1595.150000,5.5150E-008
1595.200000,-8.2140E-009,1595.200000,-8.2140E-009,1595.200000,-8.2140E-009
1595.250000,3.1100E-008,1595.250000,3.1100E-008,1595.250000,3.1100E-008
1595.300000,-2.2400E-008,1595.300000,-2.2400E-008,1595.300000,-2.2400E-008
1595.350000,1.2930E-008,1595.350000,1.2930E-008,1595.350000,1.2930E-008
1595.400000,2.5090E-008,1595.400000,2.5090E-008,1595.400000,2.5090E-008
1595.450000,2.7620E-008,1595.450000,2.7620E-008,1595.450000,2.7620E-008
1595.500000,1.7420E-008,1595.500000,1.7420E-008,1595.500000,1.7420E-008
1595.550000,1.0290E-008,1595.550000,1.0290E-008,1595.550000,1.0290E-008
1595.600000,2.1140E-008,1595.600000,2.1140E-008,1595.600000,2.1140E-008
1595.650000,5.8730E-009,1595.650000,5.8730E-009,1595.650000,5.8730E-009
1595.700000,4.5430E-008,1595.700000,4.5430E-008,1595.700000,4.5430E-008
1595.750000,-3.4480E-008,1595.750000,-3.4480E-008,1595.750000,-3.4480E-008
1595.800000,3.4090E-008,1595.800000,3.4090E-008,1595.800000,3.4090E-008
1595.850000,5.1030E-008,1595.850000,5.1030E-008,1595.850000,5.1030E-008
1595.900000,2.2270E-008,1595.900000,2.2270E-008,1595.900000,2.2270E-008
1595.950000,7.3870E-009,1595.950000,7.3870E-009,1595.950000,7.3870E-009
1596.000000,5.3640E-008,1596.000000,5.3640E-008,1596.000000,5.3640E-008
1596.050000,5.8110E-008,1596.050000,5.8110E-008,1596.050000,5.8110E-008
1596.100000,1.0180E-008,1596.100000,1.0180E-008,1596.100000,1.0180E-008
1596.150000,1.8740E-008,1596.150000,1.8740E-008,1596.150000,1.8740E-008
1596.200000,-1.2950E-008,1596.200000,-1.2950E-008,1596.200000,-1.2950E-008
1596.250000,1.8130E-008,1596.250000,1.8130E-008,1596.250000,1.8130E-008
1596.300000,3.8080E-008,1596.300000,3.8080E-008,1596.300000,3.8080E-008
1596.350000,7.6040E-008,1596.350000,7.6040E-008,1596.350000,7.6040E-008
1596.400000,1.5930E-009,1596.400000,1.5930E-009,1596.400000,1.5930E-009
1596.450000,6.8530E-008,1596.450000,6.8530E-008,1596.450000,6.8530E-008
1596.500000,5.8100E-008,1596.500000,5.8100E-008,1596.500000,5.8100E-008
1596.550000,-8.5390E-009,1596.550000,-8.5390E-009,1596.550000,-8.5390E-009
1596.600000,5.3260E-008,1596.600000,5.3260E-008,1596.600000,5.3260E-008
1596.650000,2.7960E-008,1596.650000,2.7960E-008,1596.650000,2.7960E-008
1596.700000,2.3640E-008,1596.700000,2.3640E-008,1596.700000,2.3640E-008
1596.750000,4.0090E-008,1596.750000,4.0090E-008,1596.750000,4.0090E-008
1596.800000,4.2810E-008,1596.800000,4.2810E-008,1596.800000,4.2810E-008
1596.850000,5.3190E-009,1596.850000,5.3190E-009,1596.850000,5.3190E-009
1596.900000,4.1450E-008,1596.900000,4.1450E-008,1596.900000,4.1450E-008
1596.950000,9.0230E-008,1596.950000,9.0230E-008,1596.950000,9.0230E-008
1597.000000,8.0530E-009,1597.000000,8.0530E-009,1597.000000,8.0530E-009
1597.050000,6.3920E-009,1597.050000,6.3920E-009,1597.050000,6.3920E-009
1597.100000,6.1290E-008,1597.100000,6.1290E-008,1597.100000,6.1290E-008
1597.150000,1.6760E-008,1597.150000,1.6760E-008,1597.150000,1.6760E-008
1597.200000,1.9790E-008,1597.200000,1.9790E-008,1597.200000,1.9790E-008
1597.250000,-8.8800E-009,1597.250000,-8.8800E-009,1597.250000,-8.8800E-009
1597.300000,-2.1340E-008,1597.300000,-2.1340E-008,1597.300000,-2.1340E-008
1597.350000,-1.1290E-008,1597.350000,-1.1290E-008,1597.350000,-1.1290E-008
1597.400000,1.0060E-007,1597.400000,1.0060E-007,1597.400000,1.0060E-007
1597.450000,3.8420E-008,1597.450000,3.8420E-008,1597.450000,3.8420E-008
1597.500000,3.2470E-008,1597.500000,3.2470E-008,1597.500000,3.2470E-008
1597.550000,1.1240E-008,1597.550000,1.1240E-008,1597.550000,1.1240E-008
1597.600000,2.9620E-008,1597.600000,2.9620E-008,1597.600000,2.9620E-008
1597.650000,4.5250E-008,1597.650000,4.5250E-008,1597.650000,4.5250E-008
1597.700000,2.6180E-008,1597.700000,2.6180E-008,1597.700000,2.6180E-008
1597.750000,1.2290E-008,1597.750000,1.2290E-008,1597.750000,1.2290E-008
1597.800000,2.1730E-008,1597.800000,2.1730E-008,1597.800000,2.1730E-008
1597.850000,2.1260E-008,1597.850000,2.1260E-008,1597.850000,2.1260E-008
1597.900000,2.3820E-008,1597.900000,2.3820E-008,1597.900000,2.3820E-008
1597.950000,4.6400E-008,1597.950000,4.6400E-008,1597.950000,4.6400E-008
1598.000000,1.5110E-008,1598.000000,1.5110E-008,1598.000000,1.5110E-008
1598.050000,1.0910E-008,1598.050000,1.0910E-008,1598.050000,1.0910E-008
1598.100000,6.8530E-008,1598.100000,6.8530E-008,1598.100000,6.8530E-008
1598.150000,3.4790E-008,1598.150000,3.4790E-008,1598.150000,3.4790E-008
1598.200000,-1.6740E-008,1598.200000,-1.6740E-008,1598.200000,-1.6740E-008
1598.250000,3.5830E-008,1598.250000,3.5830E-008,1598.250000,3.5830E-008
1598.300000,-2.3250E-008,1598.300000,-2.3250E-008,1598.300000,-2.3250E-008
1598.350000,9.7060E-009,1598.350000,9.7060E-009,1598.350000,9.7060E-009
1598.400000,3.2620E-008,1598.400000,3.2620E-008,1598.400000,3.2620E-008
1598.450000,6.3870E-008,1598.450000,6.3870E-008,1598.450000,6.3870E-008
1598.500000,6.6850E-008,1598.500000,6.6850E-008,1598.500000,6.6850E-008
1598.550000,-7.3680E-009,1598.550000,-7.3680E-009,1598.550000,-7.3680E-009
1598.600000,-1.9390E-008,1598.600000,-1.9390E-008,1598.600000,-1.9390E-008
1598.650000,-8.2290E-009,1598.650000,-8.2290E-009,1598.650000,-8.2290E-009
1598.700000,5.7320E-008,1598.700000,5.7320E-008,1598.700000,5.7320E-008
1598.750000,2.6870E-008,1598.750000,2.6870E-008,1598.750000,2.6870E-008
1598.800000,1.1120E-008,1598.800000,1.1120E-008,1598.800000,1.1120E-008
1598.850000,8.8790E-008,1598.850000,8.8790E-008,1598.850000,8.8790E-008
1598.900000,-2.1610E-008,1598.900000,-2.1610E-008,1598.900000,-2.1610E-008
1598.950000,-4.6890E-009,1598.950000,-4.6890E-009,1598.950000,-4.6890E-009
1599.000000,-3.6120E-008,1599.000000,-3.6120E-008,1599.000000,-3.6120E-008
1599.050000,5.7040E-009,1599.050000,5.7040E-009,1599.050000,5.7040E-009
1599.100000,8.8120E-008,1599.100000,8.8120E-008,1599.100000,8.8120E-008
1599.150000,3.2470E-008,1599.150000,3.2470E-008,1599.150000,3.2470E-008
1599.200000,4.3200E-008,1599.200000,4.3200E-008,1599.200000,4.3200E-008
1599.250000,-6.3340E-008,1599.250000,-6.3340E-008,1599.250000,-6.3340E-008
1599.300000,1.4260E-008,1599.300000,1.4260E-008,1599.300000,1.4260E-008
1599.350000,3.3560E-008,1599.350000,3.3560E-008,1599.350000,3.3560E-008
1599.400000,1.1220E-008,1599.400000,1.1220E-008,1599.400000,1.1220E-008
1599.450000,5.2130E-008,1599.450000,5.2130E-008,1599.450000,5.2130E-008
1599.500000,3.5460E-008,1599.500000,3.5460E-008,1599.500000,3.5460E-008
1599.550000,-4.8580E-009,1599.550000,-4.8580E-009,1599.550000,-4.8580E-009
1599.600000,6.9210E-009,1599.600000,6.9210E-009,1599.600000,6.9210E-009
1599.650000,3.7980E-009,1599.650000,3.7980E-009,1599.650000,3.7980E-009
1599.700000,4.7620E-008,1599.700000,4.7620E-008,1599.700000,4.7620E-008
1599.750000,-2.7630E-008,1599.750000,-2.7630E-008,1599.750000,-2.7630E-008
1599.800000,5.1810E-008,1599.800000,5.1810E-008,1599.800000,5.1810E-008
1599.850000,4.9330E-008,1599.850000,4.9330E-008,1599.850000,4.9330E-008
1599.900000,9.8750E-009,1599.900000,9.8750E-009,1599.900000,9.8750E-009
1599.950000,1.3900E-008,1599.950000,1.3900E-008,1599.950000,1.3900E-008
1600.000000,-1.0130E-008,1600.000000,-1.0130E-008,1600.000000,-1.0130E-008
1600.050000,-1.6560E-009,1600.050000,-1.6560E-009,1600.050000,-1.6560E-009
1600.100000,3.6720E-008,1600.100000,3.6720E-008,1600.100000,3.6720E-008
1600.150000,3.2770E-008,1600.150000,3.2770E-008,1600.150000,3.2770E-008
1600.200000,7.8440E-008,1600.200000,7.8440E-008,1600.200000,7.8440E-008
1600.250000,1.7130E-008,1600.250000,1.7130E-008,1600.250000,1.7130E-008
1600.300000,5.3320E-008,1600.300000,5.3320E-008,1600.300000,5.3320E-008
1600.350000,3.7450E-008,1600.350000,3.7450E-008,1600.350000,3.7450E-008
1600.400000,-5.3110E-008,1600.400000,-5.3110E-008,1600.400000,-5.3110E-008
1600.450000,3.8780E-008,1600.450000,3.8780E-008,1600.450000,3.8780E-008
1600.500000,2.9760E-008,1600.500000,2.9760E-008,1600.500000,2.9760E-008
1600.550000,4.4910E-008,1600.550000,4.4910E-008,1600.550000,4.4910E-008
1600.600000,5.2710E-008,1600.600000,5.2710E-008,1600.600000,5.2710E-008
1600.650000,3.2740E-008,1600.650000,3.2740E-008,1600.650000,3.2740E-008
1600.700000,7.4890E-008,1600.700000,7.4890E-008,1600.700000,7.4890E-008
1600.750000,1.7320E-008,1600.750000,1.7320E-008,1600.750000,1.7320E-008
1600.800000,2.7280E-008,1600.800000,2.7280E-008,1600.800000,2.7280E-008
1600.850000,1.5800E-008,1600.850000,1.5800E-008,1600.850000,1.5800E-008
1600.900000,4.6030E-008,1600.900000,4.6030E-008,1600.900000,4.6030E-008
1600.950000,2.4050E-008,1600.950000,2.4050E-008,1600.950000,2.4050E-008
1601.000000,-2.8830E-009,1601.000000,-2.8830E-009,1601.000000,-2.8830E-009
1601.050000,4.4450E-008,1601.050000,4.4450E-008,1601.050000,4.4450E-008
1601.100000,3.9980E-008,1601.100000,3.9980E-008,1601.100000,3.9980E-008
1601.150000,-4.6800E-009,1601.150000,-4.6800E-009,1601.150000,-4.6800E-009
1601.200000,-2.7780E-009,1601.200000,-2.7780E-009,1601.200000,-2.7780E-009
1601.250000,-4.5790E-009,1601.250000,-4.5790E-009,1601.250000,-4.5790E-009
1601.300000,-5.8390E-009,1601.300000,-5.8390E-009,1601.300000,-5.8390E-009
1601.350000,4.2180E-009,1601.350000,4.2180E-009,1601.350000,4.2180E-009
1601.400000,1.2370E-010,1601.400000,1.2370E-010,1601.400000,1.2370E-010
1601.450000,4.8710E-009,1601.450000,4.8710E-009,1601.450000,4.8710E-009
1601.500000,5.2260E-008,1601.500000,5.2260E-008,1601.500000,5.2260E-008
1601.550000,1.8230E-008,1601.550000,1.8230E-008,1601.550000,1.8230E-008
1601.600000,-8.5390E-009,1601.600000,-8.5390E-009,1601.600000,-8.5390E-009
1601.650000,2.9260E-008,1601.650000,2.9260E-008,1601.650000,2.9260E-008
1601.700000,7.1760E-008,1601.700000,7.1760E-008,1601.700000,7.1760E-008
1601.750000,3.2170E-008,1601.750000,3.2170E-008,1601.750000,3.2170E-008
1601.800000,4.8720E-008,1601.800000,4.8720E-008,1601.800000,4.8720E-008
1601.850000,3.9840E-008,1601.850000,3.9840E-008,1601.850000,3.9840E-008
1601.900000,-7.5300E-010,1601.900000,-7.5300E-010,1601.900000,-7.5300E-010
1601.950000,-1.5910E-008,1601.950000,-1.5910E-008,1601.950000,-1.5910E-008
1602.000000,4.8200E-008,1602.000000,4.8200E-008,1602.000000,4.8200E-008
1602.050000,5.6440E-008,1602.050000,5.6440E-008,1602.050000,5.6440E-008
1602.100000,4.4850E-008,1602.100000,4.4850E-008,1602.100000,4.4850E-008
1602.150000,6.1680E-008,1602.150000,6.1680E-008,1602.150000,6.1680E-008
1602.200000,-5.6310E-009,1602.200000,-5.6310E-009,1602.200000,-5.6310E-009
1602.250000,-5.3380E-009,1602.250000,-5.3380E-009,1602.250000,-5.3380E-009
1602.300000,7.0470E-008,1602.300000,7.0470E-008,1602.300000,7.0470E-008
1602.350000,-6.7440E-011,1602.350000,-6.7440E-011,1602.350000,-6.7440E-011
1602.400000,-5.1110E-008,1602.400000,-5.1110E-008,1602.400000,-5.1110E-008
1602.450000,-1.2200E-008,1602.450000,-1.2200E-008,1602.450000,-1.2200E-008
1602.500000,3.3350E-008,1602.500000,3.3350E-008,1602.500000,3.3350E-008
1602.550000,2.3500E-008,1602.550000,2.3500E-008,1602.550000,2.3500E-008
1602.600000,1.2310E-008,1602.600000,1.2310E-008,1602.600000,1.2310E-008
1602.650000,5.2560E-008,1602.650000,5.2560E-008,1602.650000,5.2560E-008
1602.700000,-3.8200E-008,1602.700000,-3.8200E-008,1602.700000,-3.8200E-008
1602.750000,1.2020E-008,1602.750000,1.2020E-008,1602.750000,1.2020E-008
1602.800000,3.6200E-008,1602.800000,3.6200E-008,1602.800000,3.6200E-008
1602.850000,1.5040E-008,1602.850000,1.5040E-008,1602.850000,1.5040E-008
1602.900000,3.2800E-008,1602.900000,3.2800E-008,1602.900000,3.2800E-008
1602.950000,4.8880E-008,1602.950000,4.8880E-008,1602.950000,4.8880E-008
1603.000000,-2.0740E-008,1603.000000,-2.0740E-008,1603.000000,-2.0740E-008
1603.050000,4.9440E-008,1603.050000,4.9440E-008,1603.050000,4.9440E-008
1603.100000,2.1950E-008,1603.100000,2.1950E-008,1603.100000,2.1950E-008
1603.150000,-2.6200E-009,1603.150000,-2.6200E-009,1603.150000,-2.6200E-009
1603.200000,9.3380E-009,1603.200000,9.3380E-009,1603.200000,9.3380E-009
1603.250000,2.9380E-008,1603.250000,2.9380E-008,1603.250000,2.9380E-008
1603.300000,8.8510E-009,1603.300000,8.8510E-009,1603.300000,8.8510E-009
1603.350000,3.2770E-008,1603.350000,3.2770E-008,1603.350000,3.2770E-008
1603.400000,-7.4210E-009,1603.400000,-7.4210E-009,1603.400000,-7.4210E-009
1603.450000,2.0010E-008,1603.450000,2.0010E-008,1603.450000,2.0010E-008
1603.500000,2.9880E-008,1603.500000,2.9880E-008,1603.500000,2.9880E-008
1603.550000,3.0170E-008,1603.550000,3.0170E-008,1603.550000,3.0170E-008
1603.600000,4.9200E-009,1603.600000,4.9200E-009,1603.600000,4.9200E-009
1603.650000,3.4290E-008,1603.650000,3.4290E-008,1603.650000,3.4290E-008
1603.700000,3.5900E-008,1603.700000,3.5900E-008,1603.700000,3.5900E-008
1603.750000,6.8600E-008,1603.750000,6.8600E-008,1603.750000,6.8600E-008
1603.800000,-7.0830E-009,1603.800000,-7.0830E-009,1603.800000,-7.0830E-009
1603.850000,3.6000E-008,1603.850000,3.6000E-008,1603.850000,3.6000E-008
1603.900000,2.8570E-008,1603.900000,2.8570E-008,1603.900000,2.8570E-008
1603.950000,8.6230E-009,1603.950000,8.6230E-009,1603.950000,8.6230E-009
1604.000000,1.9890E-008,1604.000000,1.9890E-008,1604.000000,1.9890E-008
1604.050000,1.0070E-008,1604.050000,1.0070E-008,1604.050000,1.0070E-008
1604.100000,7.1570E-009,1604.100000,7.1570E-009,1604.100000,7.1570E-009
1604.150000,3.5390E-008,1604.150000,3.5390E-008,1604.150000,3.5390E-008
1604.200000,1.3460E-008,1604.200000,1.3460E-008,1604.200000,1.3460E-008
