1588.100000,2.8200E-007,1588.100000,2.8200E-007,1588.100000,2.8200E-007
1588.150000,3.2300E-007,1588.150000,3.2300E-007,1588.150000,3.2300E-007
1588.200000,3.2570E-007,1588.200000,3.2570E-007,1588.200000,3.2570E-007
1588.250000,3.0650E-007,1588.250000,3.0650E-007,1588.250000,3.0650E-007
1588.300000,2.5330E-007,1588.300000,2.5330E-007,1588.300000,2.5330E-007
1588.350000,3.4010E-007,1588.350000,3.4010E-007,1588.350000,3.4010E-007
1588.400000,3.6370E-007,1588.400000,3.6370E-007,1588.400000,3.6370E-007
1588.450000,2.5860E-007,1588.450000,2.5860E-007,1588.450000,2.5860E-007
1588.500000,3.5130E-007,1588.500000,3.5130E-007,1588.500000,3.5130E-007
1588.550000,3.3720E-007,1588.550000,3.3720E-007,1588.550000,3.3720E-007
1588.600000,3.7400E-007,1588.600000,3.7400E-007,1588.600000,3.7400E-007
1588.650000,3.4650E-007,1588.650000,3.4650E-007,1588.650000,3.4650E-007
1588.700000,3.0740E-007,1588.700000,3.0740E-007,1588.700000,3.0740E-007
1588.750000,3.2800E-007,1588.750000,3.2800E-007,1588.750000,3.2800E-007
1588.800000,3.5090E-007,1588.800000,3.5090E-007,1588.800000,3.5090E-007
1588.850000,3.7040E-007,1588.850000,3.7040E-007,1588.850000,3.7040E-007
1588.900000,3.5560E-007,1588.900000,3.5560E-007,1588.900000,3.5560E-007
1588.950000,3.3850E-007,1588.950000,3.3850E-007,1588.950000,3.3850E-007
1589.000000,3.9020E-007,1589.000000,3.9020E-007,1589.000000,3.9020E-007
1589.050000,4.1550E-007,1589.050000,4.1550E-007,1589.050000,4.1550E-007
1589.100000,4.0360E-007,1589.100000,4.0360E-007,1589.100000,4.0360E-007
1589.150000,3.3750E-007,1589.150000,3.3750E-007,1589.150000,3.3750E-007
1589.200000,3.2930E-007,1589.200000,3.2930E-007,1589.200000,3.2930E-007
1589.250000,3.3550E-007,1589.250000,3.3550E-007,1589.250000,3.3550E-007
1589.300000,3.4400E-007,1589.300000,3.4400E-007,1589.300000,3.4400E-007
1589.350000,3.3610E-007,1589.350000,3.3610E-007,1589.350000,3.3610E-007
1589.400000,3.1130E-007,1589.400000,3.1130E-007,1589.400000,3.1130E-007
1589.450000,3.0320E-007,1589.450000,3.0320E-007,1589.450000,3.0320E-007
1589.500000,1.9880E-007,1589.500000,1.9880E-007,1589.500000,1.9880E-007
1589.550000,3.2000E-007,1589.550000,3.2000E-007,1589.550000,3.2000E-007
1589.600000,2.8980E-007,1589.600000,2.8980E-007,1589.600000,2.8980E-007
1589.650000,1.9030E-007,1589.650000,1.9030E-007,1589.650000,1.9030E-007
1589.700000,2.5220E-007,1589.700000,2.5220E-007,1589.700000,2.5220E-007
1589.750000,2.2380E-007,1589.750000,2.2380E-007,1589.750000,2.2380E-007
1589.800000,2.5490E-007,1589.800000,2.5490E-007,1589.800000,2.5490E-007
1589.850000,1.9600E-007,1589.850000,1.9600E-007,1589.850000,1.9600E-007
1589.900000,2.0270E-007,1589.900000,2.0270E-007,1589.900000,2.0270E-007
1589.950000,2.2970E-007,1589.950000,2.2970E-007,1589.950000,2.2970E-007
1590.000000,1.5570E-007,1590.000000,1.5570E-007,1590.000000,1.5570E-007
1590.050000,1.4080E-007,1590.050000,1.4080E-007,1590.050000,1.4080E-007
1590.100000,1.4510E-007,1590.100000,1.4510E-007,1590.100000,1.4510E-007
1590.150000,1.2550E-007,1590.150000,1.2550E-007,1590.150000,1.2550E-007
1590.200000,1.6070E-007,1590.200000,1.6070E-007,1590.200000,1.6070E-007
1590.250000,1.1490E-007,1590.250000,1.1490E-007,1590.250000,1.1490E-007
1590.300000,1.5410E-007,1590.300000,1.5410E-007,1590.300000,1.5410E-007
1590.350000,1.4240E-007,1590.350000,1.4240E-007,1590.350000,1.4240E-007
1590.400000,9.7700E-008,1590.400000,9.7700E-008,1590.400000,9.7700E-008
1590.450000,1.2770E-007,1590.450000,1.2770E-007,1590.450000,1.2770E-007
1590.500000,8.4530E-008,1590.500000,8.4530E-008,1590.500000,8.4530E-008
1590.550000,7.0720E-008,1590.550000,7.0720E-008,1590.550000,7.0720E-008
1590.600000,1.0260E-007,1590.600000,1.0260E-007,1590.600000,1.0260E-007
1590.650000,7.8990E-008,1590.650000,7.8990E-008,1590.650000,7.8990E-008
1590.700000,8.4340E-008,1590.700000,8.4340E-008,1590.700000,8.4340E-008
1590.750000,1.0200E-007,1590.750000,1.0200E-007,1590.750000,1.0200E-007
1590.800000,5.5610E-008,1590.800000,5.5610E-008,1590.800000,5.5610E-008
1590.850000,1.1670E-007,1590.850000,1.1670E-007,1590.850000,1.1670E-007
1590.900000,7.2210E-008,1590.900000,7.2210E-008,1590.900000,7.2210E-008
1590.950000,5.0550E-008,1590.950000,5.0550E-008,1590.950000,5.0550E-008
1591.000000,1.0370E-007,1591.000000,1.0370E-007,1591.000000,1.0370E-007
1591.050000,4.0680E-008,1591.050000,4.0680E-008,1591.050000,4.0680E-008
1591.100000,1.1320E-007,1591.100000,1.1320E-007,1591.100000,1.1320E-007
1591.150000,6.2020E-008,1591.150000,6.2020E-008,1591.150000,6.2020E-008
1591.200000,5.2690E-008,1591.200000,5.2690E-008,1591.200000,5.2690E-008
1591.250000,9.4210E-008,1591.250000,9.4210E-008,1591.250000,9.4210E-008
1591.300000,1.9910E-008,1591.300000,1.9910E-008,1591.300000,1.9910E-008
1591.350000,4.9600E-008,1591.350000,4.9600E-008,1591.350000,4.9600E-008
1591.400000,1.0430E-007,1591.400000,1.0430E-007,1591.400000,1.0430E-007
1591.450000,2.8950E-008,1591.450000,2.8950E-008,1591.450000,2.8950E-008
1591.500000,4.8780E-008,1591.500000,4.8780E-008,1591.500000,4.8780E-008
1591.550000,3.7210E-008,1591.550000,3.7210E-008,1591.550000,3.7210E-008
1591.600000,1.2860E-007,1591.600000,1.2860E-007,1591.600000,1.2860E-007
1591.650000,2.4400E-008,1591.650000,2.4400E-008,1591.650000,2.4400E-008
1591.700000,7.8790E-008,1591.700000,7.8790E-008,1591.700000,7.8790E-008
1591.750000,2.3820E-008,1591.750000,2.3820E-008,1591.750000,2.3820E-008
1591.800000,5.5050E-008,1591.800000,5.5050E-008,1591.800000,5.5050E-008
1591.850000,6.4190E-008,1591.850000,6.4190E-008,1591.850000,6.4190E-008
1591.900000,6.7150E-008,1591.900000,6.7150E-008,1591.900000,6.7150E-008
1591.950000,6.0390E-008,1591.950000,6.0390E-008,1591.950000,6.0390E-008
1592.000000,1.4370E-008,1592.000000,1.4370E-008,1592.000000,1.4370E-008
1592.050000,7.3360E-008,1592.050000,7.3360E-008,1592.050000,7.3360E-008
1592.100000,2.8060E-008,1592.100000,2.8060E-008,1592.100000,2.8060E-008
1592.150000,5.7520E-008,1592.150000,5.7520E-008,1592.150000,5.7520E-008
1592.200000,6.6110E-008,1592.200000,6.6110E-008,1592.200000,6.6110E-008
1592.250000,5.2860E-008,1592.250000,5.2860E-008,1592.250000,5.2860E-008
1592.300000,1.0100E-007,1592.300000,1.0100E-007,1592.300000,1.0100E-007
1592.350000,5.3590E-008,1592.350000,5.3590E-008,1592.350000,5.3590E-008
1592.400000,4.9900E-008,1592.400000,4.9900E-008,1592.400000,4.9900E-008
1592.450000,8.2710E-008,1592.450000,8.2710E-008,1592.450000,8.2710E-008
1592.500000,7.5530E-008,1592.500000,7.5530E-008,1592.500000,7.5530E-008
1592.550000,1.1770E-007,1592.550000,1.1770E-007,1592.550000,1.1770E-007
1592.600000,7.2360E-008,1592.600000,7.2360E-008,1592.600000,7.2360E-008
1592.650000,3.7080E-008,1592.650000,3.7080E-008,1592.650000,3.7080E-008
1592.700000,3.4340E-008,1592.700000,3.4340E-008,1592.700000,3.4340E-008
1592.750000,6.7170E-008,1592.750000,6.7170E-008,1592.750000,6.7170E-008
1592.800000,4.0380E-008,1592.800000,4.0380E-008,1592.800000,4.0380E-008
1592.850000,2.3060E-008,1592.850000,2.3060E-008,1592.850000,2.3060E-008
1592.900000,7.3760E-008,1592.900000,7.3760E-008,1592.900000,7.3760E-008
1592.950000,9.6750E-008,1592.950000,9.6750E-008,1592.950000,9.6750E-008
1593.000000,3.7650E-008,1593.000000,3.7650E-008,1593.000000,3.7650E-008
1593.050000,5.4110E-008,1593.050000,5.4110E-008,1593.050000,5.4110E-008
1593.100000,1.0660E-007,1593.100000,1.0660E-007,1593.100000,1.0660E-007
1593.150000,6.4120E-008,1593.150000,6.4120E-008,1593.150000,6.4120E-008
1593.200000,6.6620E-008,1593.200000,6.6620E-008,1593.200000,6.6620E-008
1593.250000,6.3540E-008,1593.250000,6.3540E-008,1593.250000,6.3540E-008
1593.300000,8.2730E-008,1593.300000,8.2730E-008,1593.300000,8.2730E-008
1593.350000,7.7410E-008,1593.350000,7.7410E-008,1593.350000,7.7410E-008
1593.400000,1.4450E-007,1593.400000,1.4450E-007,1593.400000,1.4450E-007
1593.450000,1.0450E-007,1593.450000,1.0450E-007,1593.450000,1.0450E-007
1593.500000,5.0840E-008,1593.500000,5.0840E-008,1593.500000,5.0840E-008
1593.550000,6.7280E-008,1593.550000,6.7280E-008,1593.550000,6.7280E-008
1593.600000,9.2930E-008,1593.600000,9.2930E-008,1593.600000,9.2930E-008
1593.650000,8.4430E-008,1593.650000,8.4430E-008,1593.650000,8.4430E-008
1593.700000,1.0770E-007,1593.700000,1.0770E-007,1593.700000,1.0770E-007
1593.750000,8.4450E-008,1593.750000,8.4450E-008,1593.750000,8.4450E-008
1593.800000,9.8660E-008,1593.800000,9.8660E-008,1593.800000,9.8660E-008
1593.850000,1.1580E-007,1593.850000,1.1580E-007,1593.850000,1.1580E-007
1593.900000,1.2140E-007,1593.900000,1.2140E-007,1593.900000,1.2140E-007
1593.950000,6.6860E-008,1593.950000,6.6860E-008,1593.950000,6.6860E-008
1594.000000,6.4160E-008,1594.000000,6.4160E-008,1594.000000,6.4160E-008
1594.050000,1.2230E-007,1594.050000,1.2230E-007,1594.050000,1.2230E-007
1594.100000,1.4620E-007,1594.100000,1.4620E-007,1594.100000,1.4620E-007
1594.150000,1.3960E-007,1594.150000,1.3960E-007,1594.150000,1.3960E-007
1594.200000,2.0950E-007,1594.200000,2.0950E-007,1594.200000,2.0950E-007
1594.250000,1.9640E-007,1594.250000,1.9640E-007,1594.250000,1.9640E-007
1594.300000,1.6320E-007,1594.300000,1.6320E-007,1594.300000,1.6320E-007
1594.350000,1.8750E-007,1594.350000,1.8750E-007,1594.350000,1.8750E-007
1594.400000,9.9670E-008,1594.400000,9.9670E-008,1594.400000,9.9670E-008
1594.450000,2.0680E-007,1594.450000,2.0680E-007,1594.450000,2.0680E-007
1594.500000,1.8240E-007,1594.500000,1.8240E-007,1594.500000,1.8240E-007
1594.550000,2.0030E-007,1594.550000,2.0030E-007,1594.550000,2.0030E-007
1594.600000,1.0550E-007,1594.600000,1.0550E-007,1594.600000,1.0550E-007
1594.650000,8.0020E-008,1594.650000,8.0020E-008,1594.650000,8.0020E-008
1594.700000,1.4000E-007,1594.700000,1.4000E-007,1594.700000,1.4000E-007
1594.750000,1.9350E-007,1594.750000,1.9350E-007,1594.750000,1.9350E-007
1594.800000,1.5370E-007,1594.800000,1.5370E-007,1594.800000,1.5370E-007
1594.850000,1.3360E-007,1594.850000,1.3360E-007,1594.850000,1.3360E-007
1594.900000,1.1060E-007,1594.900000,1.1060E-007,1594.900000,1.1060E-007
1594.950000,1.2070E-007,1594.950000,1.2070E-007,1594.950000,1.2070E-007
1595.000000,1.3230E-007,1595.000000,1.3230E-007,1595.000000,1.3230E-007
1595.050000,1.1700E-007,1595.050000,1.1700E-007,1595.050000,1.1700E-007
1595.100000,1.2500E-007,1595.100000,1.2500E-007,1595.100000,1.2500E-007
1595.150000,1.4760E-007,1595.150000,1.4760E-007,1595.150000,1.4760E-007
1595.200000,1.5020E-007,1595.200000,1.5020E-007,1595.200000,1.5020E-007
1595.250000,8.6120E-008,1595.250000,8.6120E-008,1595.250000,8.6120E-008
1595.300000,1.1540E-007,1595.300000,1.1540E-007,1595.300000,1.1540E-007
1595.350000,1.2110E-007,1595.350000,1.2110E-007,1595.350000,1.2110E-007
1595.400000,1.3020E-007,1595.400000,1.3020E-007,1595.400000,1.3020E-007
1595.450000,1.0970E-007,1595.450000,1.0970E-007,1595.450000,1.0970E-007
1595.500000,1.2020E-007,1595.500000,1.2020E-007,1595.500000,1.2020E-007
1595.550000,1.1800E-007,1595.550000,1.1800E-007,1595.550000,1.1800E-007
1595.600000,1.2200E-007,1595.600000,1.2200E-007,1595.600000,1.2200E-007
1595.650000,5.5990E-008,1595.650000,5.5990E-008,1595.650000,5.5990E-008
1595.700000,1.3060E-007,1595.700000,1.3060E-007,1595.700000,1.3060E-007
1595.750000,6.1350E-008,1595.750000,6.1350E-008,1595.750000,6.1350E-008
1595.800000,1.3090E-007,1595.800000,1.3090E-007,1595.800000,1.3090E-007
1595.850000,1.0160E-007,1595.850000,1.0160E-007,1595.850000,1.0160E-007
1595.900000,1.0320E-007,1595.900000,1.0320E-007,1595.900000,1.0320E-007
1595.950000,1.2040E-007,1595.950000,1.2040E-007,1595.950000,1.2040E-007
1596.000000,7.0550E-008,1596.000000,7.0550E-008,1596.000000,7.0550E-008
1596.050000,1.2190E-007,1596.050000,1.2190E-007,1596.050000,1.2190E-007
1596.100000,5.9090E-008,1596.100000,5.9090E-008,1596.100000,5.9090E-008
1596.150000,9.9960E-008,1596.150000,9.9960E-008,1596.150000,9.9960E-008
1596.200000,6.8670E-008,1596.200000,6.8670E-008,1596.200000,6.8670E-008
1596.250000,1.1620E-007,1596.250000,1.1620E-007,1596.250000,1.1620E-007
1596.300000,2.9560E-008,1596.300000,2.9560E-008,1596.300000,2.9560E-008
1596.350000,3.0560E-008,1596.350000,3.0560E-008,1596.350000,3.0560E-008
1596.400000,5.9780E-008,1596.400000,5.9780E-008,1596.400000,5.9780E-008
1596.450000,4.0460E-008,1596.450000,4.0460E-008,1596.450000,4.0460E-008
1596.500000,5.6470E-008,1596.500000,5.6470E-008,1596.500000,5.6470E-008
1596.550000,6.7530E-008,1596.550000,6.7530E-008,1596.550000,6.7530E-008
1596.600000,1.0160E-007,1596.600000,1.0160E-007,1596.600000,1.0160E-007
1596.650000,7.2010E-008,1596.650000,7.2010E-008,1596.650000,7.2010E-008
1596.700000,1.1820E-007,1596.700000,1.1820E-007,1596.700000,1.1820E-007
1596.750000,6.9940E-008,1596.750000,6.9940E-008,1596.750000,6.9940E-008
1596.800000,5.3470E-008,1596.800000,5.3470E-008,1596.800000,5.3470E-008
1596.850000,8.6630E-008,1596.850000,8.6630E-008,1596.850000,8.6630E-008
1596.900000,7.0020E-008,1596.900000,7.0020E-008,1596.900000,7.0020E-008
1596.950000,1.0290E-007,1596.950000,1.0290E-007,1596.950000,1.0290E-007
1597.000000,6.9720E-008,1597.000000,6.9720E-008,1597.000000,6.9720E-008
1597.050000,9.5640E-008,1597.050000,9.5640E-008,1597.050000,9.5640E-008
1597.100000,1.8070E-008,1597.100000,1.8070E-008,1597.100000,1.8070E-008
1597.150000,6.4140E-008,1597.150000,6.4140E-008,1597.150000,6.4140E-008
1597.200000,7.2490E-008,1597.200000,7.2490E-008,1597.200000,7.2490E-008
1597.250000,4.5340E-008,1597.250000,4.5340E-008,1597.250000,4.5340E-008
1597.300000,5.3230E-008,1597.300000,5.3230E-008,1597.300000,5.3230E-008
1597.350000,2.8890E-008,1597.350000,2.8890E-008,1597.350000,2.8890E-008
1597.400000,9.4520E-008,1597.400000,9.4520E-008,1597.400000,9.4520E-008
1597.450000,2.9670E-008,1597.450000,2.9670E-008,1597.450000,2.9670E-008
1597.500000,1.6870E-008,1597.500000,1.6870E-008,1597.500000,1.6870E-008
1597.550000,5.7800E-008,1597.550000,5.7800E-008,1597.550000,5.7800E-008
1597.600000,4.0220E-008,1597.600000,4.0220E-008,1597.600000,4.0220E-008
1597.650000,5.0160E-008,1597.650000,5.0160E-008,1597.650000,5.0160E-008
1597.700000,7.5140E-008,1597.700000,7.5140E-008,1597.700000,7.5140E-008
1597.750000,3.9180E-008,1597.750000,3.9180E-008,1597.750000,3.9180E-008
1597.800000,9.4900E-008,1597.800000,9.4900E-008,1597.800000,9.4900E-008
1597.850000,3.9200E-008,1597.850000,3.9200E-008,1597.850000,3.9200E-008
1597.900000,4.6100E-008,1597.900000,4.6100E-008,1597.900000,4.6100E-008
1597.950000,6.3960E-008,1597.950000,6.3960E-008,1597.950000,6.3960E-008
1598.000000,4.5770E-008,1598.000000,4.5770E-008,1598.000000,4.5770E-008
1598.050000,7.1700E-008,1598.050000,7.1700E-008,1598.050000,7.1700E-008
1598.100000,3.5160E-008,1598.100000,3.5160E-008,1598.100000,3.5160E-008
1598.150000,5.2520E-008,1598.150000,5.2520E-008,1598.150000,5.2520E-008
1598.200000,6.8860E-008,1598.200000,6.8860E-008,1598.200000,6.8860E-008
1598.250000,6.2340E-008,1598.250000,6.2340E-008,1598.250000,6.2340E-008
1598.300000,6.9000E-008,1598.300000,6.9000E-008,1598.300000,6.9000E-008
1598.350000,6.1180E-008,1598.350000,6.1180E-008,1598.350000,6.1180E-008
1598.400000,6.1120E-008,1598.400000,6.1120E-008,1598.400000,6.1120E-008
1598.450000,1.0870E-007,1598.450000,1.0870E-007,1598.450000,1.0870E-007
1598.500000,4.3680E-008,1598.500000,4.3680E-008,1598.500000,4.3680E-008
1598.550000,7.6400E-008,1598.550000,7.6400E-008,1598.550000,7.6400E-008
1598.600000,-9.9400E-009,1598.600000,-9.9400E-009,1598.600000,-9.9400E-009
1598.650000,4.2340E-008,1598.650000,4.2340E-008,1598.650000,4.2340E-008
1598.700000,6.3560E-008,1598.700000,6.3560E-008,1598.700000,6.3560E-008
1598.750000,9.3020E-008,1598.750000,9.3020E-008,1598.750000,9.3020E-008
1598.800000,5.4210E-008,1598.800000,5.4210E-008,1598.800000,5.4210E-008
1598.850000,4.5910E-008,1598.850000,4.5910E-008,1598.850000,4.5910E-008
1598.900000,4.9290E-008,1598.900000,4.9290E-008,1598.900000,4.9290E-008
1598.950000,8.9950E-008,1598.950000,8.9950E-008,1598.950000,8.9950E-008
1599.000000,6.3700E-008,1599.000000,6.3700E-008,1599.000000,6.3700E-008
1599.050000,1.0760E-008,1599.050000,1.0760E-008,1599.050000,1.0760E-008
1599.100000,6.7540E-008,1599.100000,6.7540E-008,1599.100000,6.7540E-008
1599.150000,6.9530E-008,1599.150000,6.9530E-008,1599.150000,6.9530E-008
1599.200000,4.5450E-008,1599.200000,4.5450E-008,1599.200000,4.5450E-008
1599.250000,5.4020E-008,1599.250000,5.4020E-008,1599.250000,5.4020E-008
1599.300000,6.9370E-008,1599.300000,6.9370E-008,1599.300000,6.9370E-008
1599.350000,6.4000E-008,1599.350000,6.4000E-008,1599.350000,6.4000E-008
1599.400000,7.2550E-008,1599.400000,7.2550E-008,1599.400000,7.2550E-008
1599.450000,-2.7360E-008,1599.450000,-2.7360E-008,1599.450000,-2.7360E-008
1599.500000,1.1950E-007,1599.500000,1.1950E-007,1599.500000,1.1950E-007
1599.550000,5.0010E-008,1599.550000,5.0010E-008,1599.550000,5.0010E-008
1599.600000,6.8130E-008,1599.600000,6.8130E-008,1599.600000,6.8130E-008
1599.650000,1.7080E-008,1599.650000,1.7080E-008,1599.650000,1.7080E-008
1599.700000,1.9960E-008,1599.700000,1.9960E-008,1599.700000,1.9960E-008
1599.750000,7.7590E-008,1599.750000,7.7590E-008,1599.750000,7.7590E-008
1599.800000,6.9860E-008,1599.800000,6.9860E-008,1599.800000,6.9860E-008
1599.850000,9.7420E-008,1599.850000,9.7420E-008,1599.850000,9.7420E-008
1599.900000,4.0720E-008,1599.900000,4.0720E-008,1599.900000,4.0720E-008
1599.950000,4.8550E-008,1599.950000,4.8550E-008,1599.950000,4.8550E-008
1600.000000,3.2850E-008,1600.000000,3.2850E-008,1600.000000,3.2850E-008
1600.050000,6.9480E-008,1600.050000,6.9480E-008,1600.050000,6.9480E-008
1600.100000,9.1760E-009,1600.100000,9.1760E-009,1600.100000,9.1760E-009
1600.150000,5.4540E-008,1600.150000,5.4540E-008,1600.150000,5.4540E-008
1600.200000,5.0150E-009,1600.200000,5.0150E-009,1600.200000,5.0150E-009
1600.250000,3.8720E-008,1600.250000,3.8720E-008,1600.250000,3.8720E-008
1600.300000,1.2420E-008,1600.300000,1.2420E-008,1600.300000,1.2420E-008
1600.350000,2.2480E-008,1600.350000,2.2480E-008,1600.350000,2.2480E-008
1600.400000,2.7480E-008,1600.400000,2.7480E-008,1600.400000,2.7480E-008
1600.450000,4.4800E-008,1600.450000,4.4800E-008,1600.450000,4.4800E-008
1600.500000,3.4060E-008,1600.500000,3.4060E-008,1600.500000,3.4060E-008
1600.550000,6.5680E-008,1600.550000,6.5680E-008,1600.550000,6.5680E-008
1600.600000,7.3480E-008,1600.600000,7.3480E-008,1600.600000,7.3480E-008
1600.650000,-5.4050E-009,1600.650000,-5.4050E-009,1600.650000,-5.4050E-009
1600.700000,2.2550E-008,1600.700000,2.2550E-008,1600.700000,2.2550E-008
1600.750000,8.6000E-008,1600.750000,8.6000E-008,1600.750000,8.6000E-008
1600.800000,8.2670E-008,1600.800000,8.2670E-008,1600.800000,8.2670E-008
1600.850000,-5.0100E-009,1600.850000,-5.0100E-009,1600.850000,-5.0100E-009
1600.900000,5.1590E-008,1600.900000,5.1590E-008,1600.900000,5.1590E-008
1600.950000,-1.0650E-008,1600.950000,-1.0650E-008,1600.950000,-1.0650E-008
1601.000000,-1.1520E-008,1601.000000,-1.1520E-008,1601.000000,-1.1520E-008
1601.050000,5.5520E-008,1601.050000,5.5520E-008,1601.050000,5.5520E-008
1601.100000,4.6930E-008,1601.100000,4.6930E-008,1601.100000,4.6930E-008
1601.150000,1.6730E-008,1601.150000,1.6730E-008,1601.150000,1.6730E-008
1601.200000,-5.8050E-009,1601.200000,-5.8050E-009,1601.200000,-5.8050E-009
1601.250000,2.8200E-008,1601.250000,2.8200E-008,1601.250000,2.8200E-008
1601.300000,2.6310E-008,1601.300000,2.6310E-008,1601.300000,2.6310E-008
1601.350000,5.0740E-008,1601.350000,5.0740E-008,1601.350000,5.0740E-008
1601.400000,5.1520E-008,1601.400000,5.1520E-008,1601.400000,5.1520E-008
1601.450000,4.0050E-008,1601.450000,4.0050E-008,1601.450000,4.0050E-008
1601.500000,3.0320E-008,1601.500000,3.0320E-008,1601.500000,3.0320E-008
1601.550000,4.1850E-008,1601.550000,4.1850E-008,1601.550000,4.1850E-008
1601.600000,3.5060E-008,1601.600000,3.5060E-008,1601.600000,3.5060E-008
1601.650000,3.4530E-008,1601.650000,3.4530E-008,1601.650000,3.4530E-008
1601.700000,-1.8380E-008,1601.700000,-1.8380E-008,1601.700000,-1.8380E-008
1601.750000,3.2810E-008,1601.750000,3.2810E-008,1601.750000,3.2810E-008
1601.800000,2.2280E-008,1601.800000,2.2280E-008,1601.800000,2.2280E-008
1601.850000,2.2300E-008,1601.850000,2.2300E-008,1601.850000,2.2300E-008
1601.900000,3.2460E-008,1601.900000,3.2460E-008,1601.900000,3.2460E-008
1601.950000,7.2260E-009,1601.950000,7.2260E-009,1601.950000,7.2260E-009
1602.000000,-5.8550E-009,1602.000000,-5.8550E-009,1602.000000,-5.8550E-009
1602.050000,3.2270E-008,1602.050000,3.2270E-008,1602.050000,3.2270E-008
1602.100000,9.2500E-009,1602.100000,9.2500E-009,1602.100000,9.2500E-009
1602.150000,5.7340E-008,1602.150000,5.7340E-008,1602.150000,5.7340E-008
1602.200000,1.5430E-008,1602.200000,1.5430E-008,1602.200000,1.5430E-008
1602.250000,2.6140E-008,1602.250000,2.6140E-008,1602.250000,2.6140E-008
1602.300000,6.5400E-008,1602.300000,6.5400E-008,1602.300000,6.5400E-008
1602.350000,-1.7260E-008,1602.350000,-1.7260E-008,1602.350000,-1.7260E-008
1602.400000,2.7840E-008,1602.400000,2.7840E-008,1602.400000,2.7840E-008
1602.450000,5.9900E-008,1602.450000,5.9900E-008,1602.450000,5.9900E-008
1602.500000,3.9650E-008,1602.500000,3.9650E-008,1602.500000,3.9650E-008
1602.550000,5.0000E-008,1602.550000,5.0000E-008,1602.550000,5.0000E-008
1602.600000,3.9120E-008,1602.600000,3.9120E-008,1602.600000,3.9120E-008
1602.650000,2.2500E-011,1602.650000,2.2500E-011,1602.650000,2.2500E-011
1602.700000,1.0980E-008,1602.700000,1.0980E-008,1602.700000,1.0980E-008
1602.750000,-6.6930E-009,1602.750000,-6.6930E-009,1602.750000,-6.6930E-009
1602.800000,-3.6640E-008,1602.800000,-3.6640E-008,1602.800000,-3.6640E-008
1602.850000,3.7950E-008,1602.850000,3.7950E-008,1602.850000,3.7950E-008
1602.900000,-3.9830E-008,1602.900000,-3.9830E-008,1602.900000,-3.9830E-008
1602.950000,5.9320E-008,1602.950000,5.9320E-008,1602.950000,5.9320E-008
1603.000000,9.0950E-008,1603.000000,9.0950E-008,1603.000000,9.0950E-008
1603.050000,-1.2110E-008,1603.050000,-1.2110E-008,1603.050000,-1.2110E-008
1603.100000,1.1120E-009,1603.100000,1.1120E-009,1603.100000,1.1120E-009
1603.150000,5.4300E-008,1603.150000,5.4300E-008,1603.150000,5.4300E-008
1603.200000,3.3170E-008,1603.200000,3.3170E-008,1603.200000,3.3170E-008
1603.250000,1.8220E-008,1603.250000,1.8220E-008,1603.250000,1.8220E-008
1603.300000,1.5760E-008,1603.300000,1.5760E-008,1603.300000,1.5760E-008
1603.350000,1.8010E-008,1603.350000,1.8010E-008,1603.350000,1.8010E-008
1603.400000,7.8830E-011,1603.400000,7.8830E-011,1603.400000,7.8830E-011
1603.450000,2.6330E-008,1603.450000,2.6330E-008,1603.450000,2.6330E-008
1603.500000,5.4840E-009,1603.500000,5.4840E-009,1603.500000,5.4840E-009
1603.550000,3.9450E-008,1603.550000,3.9450E-008,1603.550000,3.9450E-008
1603.600000,2.0960E-008,1603.600000,2.0960E-008,1603.600000,2.0960E-008
1603.650000,-3.8620E-009,1603.650000,-3.8620E-009,1603.650000,-3.8620E-009
1603.700000,-2.3370E-008,1603.700000,-2.3370E-008,1603.700000,-2.3370E-008
1603.750000,2.1390E-008,1603.750000,2.1390E-008,1603.750000,2.1390E-008
1603.800000,5.7330E-008,1603.800000,5.7330E-008,1603.800000,5.7330E-008
1603.850000,1.8640E-008,1603.850000,1.8640E-008,1603.850000,1.8640E-008
1603.900000,3.8320E-008,1603.900000,3.8320E-008,1603.900000,3.8320E-008
1603.950000,5.3430E-008,1603.950000,5.3430E-008,1603.950000,5.3430E-008
1604.000000,7.7090E-008,1604.000000,7.7090E-008,1604.000000,7.7090E-008
1604.050000,-5.2910E-008,1604.050000,-5.2910E-008,1604.050000,-5.2910E-008
1604.100000,7.0000E-009,1604.100000,7.0000E-009,1604.100000,7.0000E-009
1604.150000,7.4610E-008,1604.150000,7.4610E-008,1604.150000,7.4610E-008
1604.200000,-1.5380E-008,1604.200000,-1.5380E-008,1604.200000,-1.5380E-008
1604.250000,8.6030E-008,1604.250000,8.6030E-008,1604.250000,8.6030E-008
1604.300000,3.7730E-008,1604.300000,3.7730E-008,1604.300000,3.7730E-008
1604.350000,9.6380E-009,1604.350000,9.6380E-009,1604.350000,9.6380E-009
1604.400000,-5.8340E-008,1604.400000,-5.8340E-008,1604.400000,-5.8340E-008
1604.450000,3.4480E-008,1604.450000,3.4480E-008,1604.450000,3.4480E-008
1604.500000,4.8040E-008,1604.500000,4.8040E-008,1604.500000,4.8040E-008
1604.550000,3.0680E-009,1604.550000,3.0680E-009,1604.550000,3.0680E-009
1604.600000,1.5520E-008,1604.600000,1.5520E-008,1604.600000,1.5520E-008
