1587.850000,8.5340E-008,1587.850000,8.5340E-008,1587.850000,8.5340E-008
1587.900000,2.6270E-008,1587.900000,2.6270E-008,1587.900000,2.6270E-008
1587.950000,7.8780E-008,1587.950000,7.8780E-008,1587.950000,7.8780E-008
1588.000000,-3.9630E-008,1588.000000,-3.9630E-008,1588.000000,-3.9630E-008
1588.050000,-2.0170E-009,1588.050000,-2.0170E-009,1588.050000,-2.0170E-009
1588.100000,2.6500E-008,1588.100000,2.6500E-008,1588.100000,2.6500E-008
1588.150000,4.3900E-008,1588.150000,4.3900E-008,1588.150000,4.3900E-008
1588.200000,4.2580E-008,1588.200000,4.2580E-008,1588.200000,4.2580E-008
1588.250000,8.3750E-009,1588.250000,8.3750E-009,1588.250000,8.3750E-009
1588.300000,5.9490E-008,1588.300000,5.9490E-008,1588.300000,5.9490E-008
1588.350000,2.2360E-008,1588.350000,2.2360E-008,1588.350000,2.2360E-008
1588.400000,1.0410E-008,1588.400000,1.0410E-008,1588.400000,1.0410E-008
1588.450000,-6.8690E-009,1588.450000,-6.8690E-009,1588.450000,-6.8690E-009
1588.500000,5.9010E-008,1588.500000,5.9010E-008,1588.500000,5.9010E-008
1588.550000,-5.6870E-009,1588.550000,-5.6870E-009,1588.550000,-5.6870E-009
1588.600000,-1.6200E-009,1588.600000,-1.6200E-009,1588.600000,-1.6200E-009
1588.650000,3.8830E-008,1588.650000,3.8830E-008,1588.650000,3.8830E-008
1588.700000,1.2670E-008,1588.700000,1.2670E-008,1588.700000,1.2670E-008
1588.750000,1.2370E-007,1588.750000,1.2370E-007,1588.750000,1.2370E-007
1588.800000,4.1550E-008,1588.800000,4.1550E-008,1588.800000,4.1550E-008
1588.850000,6.2570E-008,1588.850000,6.2570E-008,1588.850000,6.2570E-008
1588.900000,8.8090E-009,1588.900000,8.8090E-009,1588.900000,8.8090E-009
1588.950000,3.6350E-008,1588.950000,3.6350E-008,1588.950000,3.6350E-008
1589.000000,2.1420E-008,1589.000000,2.1420E-008,1589.000000,2.1420E-008
1589.050000,3.1290E-008,1589.050000,3.1290E-008,1589.050000,3.1290E-008
1589.100000,8.5090E-008,1589.100000,8.5090E-008,1589.100000,8.5090E-008
1589.150000,3.8260E-008,1589.150000,3.8260E-008,1589.150000,3.8260E-008
1589.200000,1.7760E-008,1589.200000,1.7760E-008,1589.200000,1.7760E-008
1589.250000,5.0830E-008,1589.250000,5.0830E-008,1589.250000,5.0830E-008
1589.300000,-1.7540E-008,1589.300000,-1.7540E-008,1589.300000,-1.7540E-008
1589.350000,4.3690E-008,1589.350000,4.3690E-008,1589.350000,4.3690E-008
1589.400000,5.7380E-008,1589.400000,5.7380E-008,1589.400000,5.7380E-008
1589.450000,3.2140E-008,1589.450000,3.2140E-008,1589.450000,3.2140E-008
1589.500000,4.0450E-008,1589.500000,4.0450E-008,1589.500000,4.0450E-008
1589.550000,4.6610E-008,1589.550000,4.6610E-008,1589.550000,4.6610E-008
1589.600000,6.0510E-008,1589.600000,6.0510E-008,1589.600000,6.0510E-008
1589.650000,-2.1780E-008,1589.650000,-2.1780E-008,1589.650000,-2.1780E-008
1589.700000,-4.1540E-009,1589.700000,-4.1540E-009,1589.700000,-4.1540E-009
1589.750000,2.0380E-008,1589.750000,2.0380E-008,1589.750000,2.0380E-008
1589.800000,2.3570E-008,1589.800000,2.3570E-008,1589.800000,2.3570E-008
1589.850000,4.9350E-008,1589.850000,4.9350E-008,1589.850000,4.9350E-008
1589.900000,3.1530E-008,1589.900000,3.1530E-008,1589.900000,3.1530E-008
1589.950000,-9.6250E-009,1589.950000,-9.6250E-009,1589.950000,-9.6250E-009
1590.000000,9.1420E-009,1590.000000,9.1420E-009,1590.000000,9.1420E-009
1590.050000,1.1510E-008,1590.050000,1.1510E-008,1590.050000,1.1510E-008
1590.100000,8.5540E-008,1590.100000,8.5540E-008,1590.100000,8.5540E-008
1590.150000,-1.3380E-008,1590.150000,-1.3380E-008,1590.150000,-1.3380E-008
1590.200000,-7.5300E-009,1590.200000,-7.5300E-009,1590.200000,-7.5300E-009
1590.250000,2.1320E-008,1590.250000,2.1320E-008,1590.250000,2.1320E-008
1590.300000,4.8890E-008,1590.300000,4.8890E-008,1590.300000,4.8890E-008
1590.350000,1.0350E-008,1590.350000,1.0350E-008,1590.350000,1.0350E-008
1590.400000,-3.5740E-009,1590.400000,-3.5740E-009,1590.400000,-3.5740E-009
1590.450000,3.4470E-008,1590.450000,3.4470E-008,1590.450000,3.4470E-008
1590.500000,2.6730E-008,1590.500000,2.6730E-008,1590.500000,2.6730E-008
1590.550000,3.7200E-008,1590.550000,3.7200E-008,1590.550000,3.7200E-008
1590.600000,1.4610E-008,1590.600000,1.4610E-008,1590.600000,1.4610E-008
1590.650000,1.3200E-008,1590.650000,1.3200E-008,1590.650000,1.3200E-008
1590.700000,-6.0170E-009,1590.700000,-6.0170E-009,1590.700000,-6.0170E-009
1590.750000,-2.8410E-008,1590.750000,-2.8410E-008,1590.750000,-2.8410E-008
1590.800000,4.3160E-008,1590.800000,4.3160E-008,1590.800000,4.3160E-008
1590.850000,6.3560E-008,1590.850000,6.3560E-008,1590.850000,6.3560E-008
1590.900000,5.1760E-008,1590.900000,5.1760E-008,1590.900000,5.1760E-008
1590.950000,1.9820E-008,1590.950000,1.9820E-008,1590.950000,1.9820E-008
1591.000000,6.8090E-008,1591.000000,6.8090E-008,1591.000000,6.8090E-008
1591.050000,-2.8490E-008,1591.050000,-2.8490E-008,1591.050000,-2.8490E-008
1591.100000,2.1670E-008,1591.100000,2.1670E-008,1591.100000,2.1670E-008
1591.150000,2.2460E-008,1591.150000,2.2460E-008,1591.150000,2.2460E-008
1591.200000,-5.3000E-009,1591.200000,-5.3000E-009,1591.200000,-5.3000E-009
1591.250000,5.2490E-008,1591.250000,5.2490E-008,1591.250000,5.2490E-008
1591.300000,6.8730E-008,1591.300000,6.8730E-008,1591.300000,6.8730E-008
1591.350000,5.5890E-008,1591.350000,5.5890E-008,1591.350000,5.5890E-008
1591.400000,3.4500E-008,1591.400000,3.4500E-008,1591.400000,3.4500E-008
1591.450000,-1.9840E-008,1591.450000,-1.9840E-008,1591.450000,-1.9840E-008
1591.500000,7.0400E-008,1591.500000,7.0400E-008,1591.500000,7.0400E-008
1591.550000,-2.1810E-008,1591.550000,-2.1810E-008,1591.550000,-2.1810E-008
1591.600000,2.0440E-008,1591.600000,2.0440E-008,1591.600000,2.0440E-008
1591.650000,2.5510E-008,1591.650000,2.5510E-008,1591.650000,2.5510E-008
1591.700000,3.2930E-008,1591.700000,3.2930E-008,1591.700000,3.2930E-008
1591.750000,4.5000E-008,1591.750000,4.5000E-008,1591.750000,4.5000E-008
1591.800000,6.3400E-008,1591.800000,6.3400E-008,1591.800000,6.3400E-008
1591.850000,8.0470E-008,1591.850000,8.0470E-008,1591.850000,8.0470E-008
1591.900000,-2.1130E-008,1591.900000,-2.1130E-008,1591.900000,-2.1130E-008
1591.950000,8.5170E-010,1591.950000,8.5170E-010,1591.950000,8.5170E-010
1592.000000,-1.9130E-008,1592.000000,-1.9130E-008,1592.000000,-1.9130E-008
1592.050000,1.9820E-008,1592.050000,1.9820E-008,1592.050000,1.9820E-008
1592.100000,1.3360E-008,1592.100000,1.3360E-008,1592.100000,1.3360E-008
1592.150000,1.8440E-008,1592.150000,1.8440E-008,1592.150000,1.8440E-008
1592.200000,5.9390E-009,1592.200000,5.9390E-009,1592.200000,5.9390E-009
1592.250000,8.2480E-008,1592.250000,8.2480E-008,1592.250000,8.2480E-008
1592.300000,-1.7930E-008,1592.300000,-1.7930E-008,1592.300000,-1.7930E-008
1592.350000,1.8620E-008,1592.350000,1.8620E-008,1592.350000,1.8620E-008
1592.400000,-1.3800E-008,1592.400000,-1.3800E-008,1592.400000,-1.3800E-008
1592.450000,3.9160E-008,1592.450000,3.9160E-008,1592.450000,3.9160E-008
1592.500000,3.9130E-008,1592.500000,3.9130E-008,1592.500000,3.9130E-008
1592.550000,5.2750E-008,1592.550000,5.2750E-008,1592.550000,5.2750E-008
1592.600000,1.1660E-008,1592.600000,1.1660E-008,1592.600000,1.1660E-008
1592.650000,4.4180E-008,1592.650000,4.4180E-008,1592.650000,4.4180E-008
1592.700000,6.5500E-008,1592.700000,6.5500E-008,1592.700000,6.5500E-008
1592.750000,-2.6110E-008,1592.750000,-2.6110E-008,1592.750000,-2.6110E-008
1592.800000,-1.9130E-008,1592.800000,-1.9130E-008,1592.800000,-1.9130E-008
1592.850000,3.1960E-008,1592.850000,3.1960E-008,1592.850000,3.1960E-008
1592.900000,3.0810E-008,1592.900000,3.0810E-008,1592.900000,3.0810E-008
1592.950000,3.2870E-008,1592.950000,3.2870E-008,1592.950000,3.2870E-008
1593.000000,2.1580E-008,1593.000000,2.1580E-008,1593.000000,2.1580E-008
1593.050000,-3.9300E-008,1593.050000,-3.9300E-008,1593.050000,-3.9300E-008
1593.100000,2.7330E-008,1593.100000,2.7330E-008,1593.100000,2.7330E-008
1593.150000,-1.0920E-008,1593.150000,-1.0920E-008,1593.150000,-1.0920E-008
1593.200000,2.7300E-008,1593.200000,2.7300E-008,1593.200000,2.7300E-008
1593.250000,8.7230E-008,1593.250000,8.7230E-008,1593.250000,8.7230E-008
1593.300000,1.2150E-008,1593.300000,1.2150E-008,1593.300000,1.2150E-008
1593.350000,-1.0460E-008,1593.350000,-1.0460E-008,1593.350000,-1.0460E-008
1593.400000,-1.4260E-008,1593.400000,-1.4260E-008,1593.400000,-1.4260E-008
1593.450000,4.7560E-008,1593.450000,4.7560E-008,1593.450000,4.7560E-008
1593.500000,3.5740E-008,1593.500000,3.5740E-008,1593.500000,3.5740E-008
1593.550000,4.7040E-008,1593.550000,4.7040E-008,1593.550000,4.7040E-008
1593.600000,4.5800E-008,1593.600000,4.5800E-008,1593.600000,4.5800E-008
1593.650000,8.6320E-009,1593.650000,8.6320E-009,1593.650000,8.6320E-009
1593.700000,-1.0890E-009,1593.700000,-1.0890E-009,1593.700000,-1.0890E-009
1593.750000,9.7220E-009,1593.750000,9.7220E-009,1593.750000,9.7220E-009
1593.800000,2.2500E-008,1593.800000,2.2500E-008,1593.800000,2.2500E-008
1593.850000,1.7800E-008,1593.850000,1.7800E-008,1593.850000,1.7800E-008
1593.900000,1.4830E-008,1593.900000,1.4830E-008,1593.900000,1.4830E-008
1593.950000,5.3210E-009,1593.950000,5.3210E-009,1593.950000,5.3210E-009
1594.000000,9.5490E-008,1594.000000,9.5490E-008,1594.000000,9.5490E-008
1594.050000,1.1960E-008,1594.050000,1.1960E-008,1594.050000,1.1960E-008
1594.100000,2.6010E-008,1594.100000,2.6010E-008,1594.100000,2.6010E-008
1594.150000,-9.4700E-009,1594.150000,-9.4700E-009,1594.150000,-9.4700E-009
1594.200000,6.4460E-008,1594.200000,6.4460E-008,1594.200000,6.4460E-008
1594.250000,5.1750E-008,1594.250000,5.1750E-008,1594.250000,5.1750E-008
1594.300000,7.5650E-008,1594.300000,7.5650E-008,1594.300000,7.5650E-008
1594.350000,8.0740E-009,1594.350000,8.0740E-009,1594.350000,8.0740E-009
1594.400000,3.2560E-008,1594.400000,3.2560E-008,1594.400000,3.2560E-008
1594.450000,7.4160E-008,1594.450000,7.4160E-008,1594.450000,7.4160E-008
1594.500000,4.5890E-008,1594.500000,4.5890E-008,1594.500000,4.5890E-008
1594.550000,2.5570E-008,1594.550000,2.5570E-008,1594.550000,2.5570E-008
1594.600000,7.5420E-008,1594.600000,7.5420E-008,1594.600000,7.5420E-008
1594.650000,4.8810E-008,1594.650000,4.8810E-008,1594.650000,4.8810E-008
1594.700000,7.4400E-010,1594.700000,7.4400E-010,1594.700000,7.4400E-010
1594.750000,5.1480E-008,1594.750000,5.1480E-008,1594.750000,5.1480E-008
1594.800000,5.1180E-009,1594.800000,5.1180E-009,1594.800000,5.1180E-009
1594.850000,2.9990E-008,1594.850000,2.9990E-008,1594.850000,2.9990E-008
1594.900000,3.5440E-008,1594.900000,3.5440E-008,1594.900000,3.5440E-008
1594.950000,4.1560E-008,1594.950000,4.1560E-008,1594.950000,4.1560E-008
1595.000000,2.8360E-008,1595.000000,2.8360E-008,1595.000000,2.8360E-008
1595.050000,1.0830E-007,1595.050000,1.0830E-007,1595.050000,1.0830E-007
1595.100000,1.6220E-008,1595.100000,1.6220E-008,1595.100000,1.6220E-008
1595.150000,-1.8720E-008,1595.150000,-1.8720E-008,1595.150000,-1.8720E-008
1595.200000,3.2220E-008,1595.200000,3.2220E-008,1595.200000,3.2220E-008
1595.250000,4.7480E-008,1595.250000,4.7480E-008,1595.250000,4.7480E-008
1595.300000,7.7850E-010,1595.300000,7.7850E-010,1595.300000,7.7850E-010
1595.350000,-2.0220E-008,1595.350000,-2.0220E-008,1595.350000,-2.0220E-008
1595.400000,-1.8780E-008,1595.400000,-1.8780E-008,1595.400000,-1.8780E-008
1595.450000,2.2790E-008,1595.450000,2.2790E-008,1595.450000,2.2790E-008
1595.500000,3.9400E-008,1595.500000,3.9400E-008,1595.500000,3.9400E-008
1595.550000,5.1490E-008,1595.550000,5.1490E-008,1595.550000,5.1490E-008
1595.600000,-5.4270E-009,1595.600000,-5.4270E-009,1595.600000,-5.4270E-009
1595.650000,3.6290E-008,1595.650000,3.6290E-008,1595.650000,3.6290E-008
1595.700000,2.3230E-008,1595.700000,2.3230E-008,1595.700000,2.3230E-008
1595.750000,1.5800E-009,1595.750000,1.5800E-009,1595.750000,1.5800E-009
1595.800000,2.4050E-008,1595.800000,2.4050E-008,1595.800000,2.4050E-008
1595.850000,1.2140E-008,1595.850000,1.2140E-008,1595.850000,1.2140E-008
1595.900000,-3.9670E-008,1595.900000,-3.9670E-008,1595.900000,-3.9670E-008
1595.950000,5.4920E-008,1595.950000,5.4920E-008,1595.950000,5.4920E-008
1596.000000,2.1330E-008,1596.000000,2.1330E-008,1596.000000,2.1330E-008
1596.050000,-4.9690E-010,1596.050000,-4.9690E-010,1596.050000,-4.9690E-010
1596.100000,1.5700E-008,1596.100000,1.5700E-008,1596.100000,1.5700E-008
1596.150000,8.1540E-008,1596.150000,8.1540E-008,1596.150000,8.1540E-008
1596.200000,4.2710E-008,1596.200000,4.2710E-008,1596.200000,4.2710E-008
1596.250000,7.7210E-009,1596.250000,7.7210E-009,1596.250000,7.7210E-009
1596.300000,3.3680E-008,1596.300000,3.3680E-008,1596.300000,3.3680E-008
1596.350000,-7.2570E-009,1596.350000,-7.2570E-009,1596.350000,-7.2570E-009
1596.400000,6.3300E-008,1596.400000,6.3300E-008,1596.400000,6.3300E-008
1596.450000,4.1220E-009,1596.450000,4.1220E-009,1596.450000,4.1220E-009
1596.500000,3.7780E-008,1596.500000,3.7780E-008,1596.500000,3.7780E-008
1596.550000,1.2520E-008,1596.550000,1.2520E-008,1596.550000,1.2520E-008
1596.600000,5.2970E-009,1596.600000,5.2970E-009,1596.600000,5.2970E-009
1596.650000,2.9200E-008,1596.650000,2.9200E-008,1596.650000,2.9200E-008
1596.700000,3.3140E-008,1596.700000,3.3140E-008,1596.700000,3.3140E-008
1596.750000,-1.5620E-008,1596.750000,-1.5620E-008,1596.750000,-1.5620E-008
1596.800000,3.6520E-008,1596.800000,3.6520E-008,1596.800000,3.6520E-008
1596.850000,1.5390E-008,1596.850000,1.5390E-008,1596.850000,1.5390E-008
1596.900000,1.5500E-008,1596.900000,1.5500E-008,1596.900000,1.5500E-008
1596.950000,1.1160E-008,1596.950000,1.1160E-008,1596.950000,1.1160E-008
1597.000000,-7.9630E-009,1597.000000,-7.9630E-009,1597.000000,-7.9630E-009
1597.050000,1.3770E-008,1597.050000,1.3770E-008,1597.050000,1.3770E-008
1597.100000,-4.6530E-009,1597.100000,-4.6530E-009,1597.100000,-4.6530E-009
1597.150000,-9.9840E-009,1597.150000,-9.9840E-009,1597.150000,-9.9840E-009
1597.200000,-1.1490E-008,1597.200000,-1.1490E-008,1597.200000,-1.1490E-008
1597.250000,4.1650E-008,1597.250000,4.1650E-008,1597.250000,4.1650E-008
1597.300000,3.7240E-008,1597.300000,3.7240E-008,1597.300000,3.7240E-008
1597.350000,7.5240E-008,1597.350000,7.5240E-008,1597.350000,7.5240E-008
1597.400000,-1.1560E-008,1597.400000,-1.1560E-008,1597.400000,-1.1560E-008
1597.450000,-1.9630E-009,1597.450000,-1.9630E-009,1597.450000,-1.9630E-009
1597.500000,3.4940E-008,1597.500000,3.4940E-008,1597.500000,3.4940E-008
1597.550000,4.2610E-008,1597.550000,4.2610E-008,1597.550000,4.2610E-008
1597.600000,2.8980E-008,1597.600000,2.8980E-008,1597.600000,2.8980E-008
1597.650000,5.5330E-008,1597.650000,5.5330E-008,1597.650000,5.5330E-008
1597.700000,-2.1770E-009,1597.700000,-2.1770E-009,1597.700000,-2.1770E-009
1597.750000,3.9240E-008,1597.750000,3.9240E-008,1597.750000,3.9240E-008
1597.800000,2.3680E-008,1597.800000,2.3680E-008,1597.800000,2.3680E-008
1597.850000,9.9630E-009,1597.850000,9.9630E-009,1597.850000,9.9630E-009
1597.900000,1.4870E-008,1597.900000,1.4870E-008,1597.900000,1.4870E-008
1597.950000,5.2980E-008,1597.950000,5.2980E-008,1597.950000,5.2980E-008
1598.000000,7.6390E-009,1598.000000,7.6390E-009,1598.000000,7.6390E-009
1598.050000,2.0940E-008,1598.050000,2.0940E-008,1598.050000,2.0940E-008
1598.100000,3.2140E-008,1598.100000,3.2140E-008,1598.100000,3.2140E-008
1598.150000,1.7190E-008,1598.150000,1.7190E-008,1598.150000,1.7190E-008
1598.200000,-2.7460E-008,1598.200000,-2.7460E-008,1598.200000,-2.7460E-008
1598.250000,3.2750E-008,1598.250000,3.2750E-008,1598.250000,3.2750E-008
1598.300000,-7.8000E-009,1598.300000,-7.8000E-009,1598.300000,-7.8000E-009
1598.350000,4.6210E-009,1598.350000,4.6210E-009,1598.350000,4.6210E-009
1598.400000,5.5630E-008,1598.400000,5.5630E-008,1598.400000,5.5630E-008
1598.450000,2.7240E-008,1598.450000,2.7240E-008,1598.450000,2.7240E-008
1598.500000,2.8210E-008,1598.500000,2.8210E-008,1598.500000,2.8210E-008
1598.550000,4.0960E-009,1598.550000,4.0960E-009,1598.550000,4.0960E-009
1598.600000,4.5620E-008,1598.600000,4.5620E-008,1598.600000,4.5620E-008
1598.650000,2.4320E-008,1598.650000,2.4320E-008,1598.650000,2.4320E-008
1598.700000,3.8480E-008,1598.700000,3.8480E-008,1598.700000,3.8480E-008
1598.750000,3.5430E-008,1598.750000,3.5430E-008,1598.750000,3.5430E-008
1598.800000,3.2550E-008,1598.800000,3.2550E-008,1598.800000,3.2550E-008
1598.850000,-1.2270E-008,1598.850000,-1.2270E-008,1598.850000,-1.2270E-008
1598.900000,3.5170E-008,1598.900000,3.5170E-008,1598.900000,3.5170E-008
1598.950000,1.0280E-008,1598.950000,1.0280E-008,1598.950000,1.0280E-008
1599.000000,3.5170E-008,1599.000000,3.5170E-008,1599.000000,3.5170E-008
1599.050000,-7.0220E-009,1599.050000,-7.0220E-009,1599.050000,-7.0220E-009
1599.100000,2.0560E-008,1599.100000,2.0560E-008,1599.100000,2.0560E-008
1599.150000,8.5330E-009,1599.150000,8.5330E-009,1599.150000,8.5330E-009
1599.200000,5.4620E-008,1599.200000,5.4620E-008,1599.200000,5.4620E-008
1599.250000,5.2420E-008,1599.250000,5.2420E-008,1599.250000,5.2420E-008
1599.300000,1.5400E-008,1599.300000,1.5400E-008,1599.300000,1.5400E-008
1599.350000,6.9590E-008,1599.350000,6.9590E-008,1599.350000,6.9590E-008
1599.400000,4.1740E-008,1599.400000,4.1740E-008,1599.400000,4.1740E-008
1599.450000,4.6840E-008,1599.450000,4.6840E-008,1599.450000,4.6840E-008
1599.500000,2.4800E-008,1599.500000,2.4800E-008,1599.500000,2.4800E-008
1599.550000,2.0270E-008,1599.550000,2.0270E-008,1599.550000,2.0270E-008
1599.600000,-1.3320E-008,1599.600000,-1.3320E-008,1599.600000,-1.3320E-008
1599.650000,7.9230E-008,1599.650000,7.9230E-008,1599.650000,7.9230E-008
1599.700000,9.5930E-009,1599.700000,9.5930E-009,1599.700000,9.5930E-009
1599.750000,2.4170E-008,1599.750000,2.4170E-008,1599.750000,2.4170E-008
1599.800000,8.4260E-008,1599.800000,8.4260E-008,1599.800000,8.4260E-008
1599.850000,3.4050E-008,1599.850000,3.4050E-008,1599.850000,3.4050E-008
1599.900000,-1.7590E-008,1599.900000,-1.7590E-008,1599.900000,-1.7590E-008
1599.950000,1.8760E-008,1599.950000,1.8760E-008,1599.950000,1.8760E-008
1600.000000,1.6500E-008,1600.000000,1.6500E-008,1600.000000,1.6500E-008
1600.050000,3.2140E-008,1600.050000,3.2140E-008,1600.050000,3.2140E-008
1600.100000,1.7110E-008,1600.100000,1.7110E-008,1600.100000,1.7110E-008
1600.150000,-6.6950E-009,1600.150000,-6.6950E-009,1600.150000,-6.6950E-009
1600.200000,4.3450E-008,1600.200000,4.3450E-008,1600.200000,4.3450E-008
1600.250000,-1.1880E-008,1600.250000,-1.1880E-008,1600.250000,-1.1880E-008
1600.300000,3.7190E-008,1600.300000,3.7190E-008,1600.300000,3.7190E-008
1600.350000,8.5940E-008,1600.350000,8.5940E-008,1600.350000,8.5940E-008
1600.400000,-2.0450E-008,1600.400000,-2.0450E-008,1600.400000,-2.0450E-008
1600.450000,-5.1240E-009,1600.450000,-5.1240E-009,1600.450000,-5.1240E-009
1600.500000,1.9280E-008,1600.500000,1.9280E-008,1600.500000,1.9280E-008
1600.550000,1.3320E-008,1600.550000,1.3320E-008,1600.550000,1.3320E-008
1600.600000,3.9170E-008,1600.600000,3.9170E-008,1600.600000,3.9170E-008
1600.650000,2.7920E-009,1600.650000,2.7920E-009,1600.650000,2.7920E-009
1600.700000,-2.0710E-009,1600.700000,-2.0710E-009,1600.700000,-2.0710E-009
1600.750000,-4.0610E-008,1600.750000,-4.0610E-008,1600.750000,-4.0610E-008
1600.800000,3.8620E-009,1600.800000,3.8620E-009,1600.800000,3.8620E-009
1600.850000,5.4500E-008,1600.850000,5.4500E-008,1600.850000,5.4500E-008
1600.900000,4.3180E-008,1600.900000,4.3180E-008,1600.900000,4.3180E-008
1600.950000,7.2990E-008,1600.950000,7.2990E-008,1600.950000,7.2990E-008
1601.000000,-3.5200E-008,1601.000000,-3.5200E-008,1601.000000,-3.5200E-008
1601.050000,4.8040E-008,1601.050000,4.8040E-008,1601.050000,4.8040E-008
1601.100000,3.9710E-008,1601.100000,3.9710E-008,1601.100000,3.9710E-008
1601.150000,1.8100E-008,1601.150000,1.8100E-008,1601.150000,1.8100E-008
1601.200000,-2.5660E-008,1601.200000,-2.5660E-008,1601.200000,-2.5660E-008
1601.250000,-1.7100E-008,1601.250000,-1.7100E-008,1601.250000,-1.7100E-008
1601.300000,-3.7220E-008,1601.300000,-3.7220E-008,1601.300000,-3.7220E-008
1601.350000,3.4860E-008,1601.350000,3.4860E-008,1601.350000,3.4860E-008
1601.400000,1.0400E-008,1601.400000,1.0400E-008,1601.400000,1.0400E-008
1601.450000,1.1700E-009,1601.450000,1.1700E-009,1601.450000,1.1700E-009
1601.500000,4.0970E-008,1601.500000,4.0970E-008,1601.500000,4.0970E-008
1601.550000,-4.6850E-008,1601.550000,-4.6850E-008,1601.550000,-4.6850E-008
1601.600000,-1.6980E-009,1601.600000,-1.6980E-009,1601.600000,-1.6980E-009
1601.650000,1.0400E-008,1601.650000,1.0400E-008,1601.650000,1.0400E-008
1601.700000,2.7230E-008,1601.700000,2.7230E-008,1601.700000,2.7230E-008
1601.750000,2.5610E-008,1601.750000,2.5610E-008,1601.750000,2.5610E-008
1601.800000,6.3180E-008,1601.800000,6.3180E-008,1601.800000,6.3180E-008
1601.850000,2.6960E-010,1601.850000,2.6960E-010,1601.850000,2.6960E-010
1601.900000,2.3540E-008,1601.900000,2.3540E-008,1601.900000,2.3540E-008
1601.950000,1.7040E-008,1601.950000,1.7040E-008,1601.950000,1.7040E-008
1602.000000,5.0120E-009,1602.000000,5.0120E-009,1602.000000,5.0120E-009
1602.050000,1.4140E-008,1602.050000,1.4140E-008,1602.050000,1.4140E-008
1602.100000,4.1840E-008,1602.100000,4.1840E-008,1602.100000,4.1840E-008
1602.150000,2.6930E-008,1602.150000,2.6930E-008,1602.150000,2.6930E-008
1602.200000,-2.9770E-008,1602.200000,-2.9770E-008,1602.200000,-2.9770E-008
1602.250000,5.9420E-008,1602.250000,5.9420E-008,1602.250000,5.9420E-008
1602.300000,4.6200E-008,1602.300000,4.6200E-008,1602.300000,4.6200E-008
1602.350000,1.7520E-008,1602.350000,1.7520E-008,1602.350000,1.7520E-008
1602.400000,-1.7640E-009,1602.400000,-1.7640E-009,1602.400000,-1.7640E-009
1602.450000,2.8660E-008,1602.450000,2.8660E-008,1602.450000,2.8660E-008
1602.500000,1.8520E-008,1602.500000,1.8520E-008,1602.500000,1.8520E-008
1602.550000,-1.2140E-008,1602.550000,-1.2140E-008,1602.550000,-1.2140E-008
1602.600000,-2.5730E-008,1602.600000,-2.5730E-008,1602.600000,-2.5730E-008
1602.650000,1.9950E-008,1602.650000,1.9950E-008,1602.650000,1.9950E-008
1602.700000,5.6640E-008,1602.700000,5.6640E-008,1602.700000,5.6640E-008
1602.750000,-1.5280E-008,1602.750000,-1.5280E-008,1602.750000,-1.5280E-008
1602.800000,3.0400E-008,1602.800000,3.0400E-008,1602.800000,3.0400E-008
1602.850000,7.1290E-008,1602.850000,7.1290E-008,1602.850000,7.1290E-008
1602.900000,2.7580E-008,1602.900000,2.7580E-008,1602.900000,2.7580E-008
1602.950000,6.0090E-008,1602.950000,6.0090E-008,1602.950000,6.0090E-008
1603.000000,4.7710E-008,1603.000000,4.7710E-008,1603.000000,4.7710E-008
1603.050000,1.2930E-008,1603.050000,1.2930E-008,1603.050000,1.2930E-008
1603.100000,4.0610E-009,1603.100000,4.0610E-009,1603.100000,4.0610E-009
1603.150000,8.2370E-008,1603.150000,8.2370E-008,1603.150000,8.2370E-008
1603.200000,3.5710E-008,1603.200000,3.5710E-008,1603.200000,3.5710E-008
1603.250000,7.5380E-009,1603.250000,7.5380E-009,1603.250000,7.5380E-009
1603.300000,2.8690E-008,1603.300000,2.8690E-008,1603.300000,2.8690E-008
1603.350000,4.5190E-008,1603.350000,4.5190E-008,1603.350000,4.5190E-008
1603.400000,-4.0170E-008,1603.400000,-4.0170E-008,1603.400000,-4.0170E-008
1603.450000,2.0720E-008,1603.450000,2.0720E-008,1603.450000,2.0720E-008
1603.500000,9.4590E-010,1603.500000,9.4590E-010,1603.500000,9.4590E-010
1603.550000,3.4060E-008,1603.550000,3.4060E-008,1603.550000,3.4060E-008
1603.600000,1.9130E-008,1603.600000,1.9130E-008,1603.600000,1.9130E-008
1603.650000,4.8470E-008,1603.650000,4.8470E-008,1603.650000,4.8470E-008
1603.700000,4.0270E-008,1603.700000,4.0270E-008,1603.700000,4.0270E-008
1603.750000,-3.4680E-008,1603.750000,-3.4680E-008,1603.750000,-3.4680E-008
1603.800000,6.0340E-008,1603.800000,6.0340E-008,1603.800000,6.0340E-008
1603.850000,-1.4620E-008,1603.850000,-1.4620E-008,1603.850000,-1.4620E-008
1603.900000,-5.4550E-009,1603.900000,-5.4550E-009,1603.900000,-5.4550E-009
1603.950000,2.1270E-008,1603.950000,2.1270E-008,1603.950000,2.1270E-008
1604.000000,-4.8240E-009,1604.000000,-4.8240E-009,1604.000000,-4.8240E-009
1604.050000,-1.7750E-008,1604.050000,-1.7750E-008,1604.050000,-1.7750E-008
1604.100000,3.2840E-008,1604.100000,3.2840E-008,1604.100000,3.2840E-008
1604.150000,1.6260E-008,1604.150000,1.6260E-008,1604.150000,1.6260E-008
1604.200000,1.9270E-008,1604.200000,1.9270E-008,1604.200000,1.9270E-008
